"name","Type","Color","manacost","maybeboard","tags"
"Scuttlegator","Creature - Crab Turtle Crocodile","UG","{4}{G/U}{G/U}","false","UG - TMNT"
"Crosis's Charm","Instant","BRU","{U}{B}{R}","false","UBR - The Queen"
"Marchesa, the Black Rose","Legendary Creature - Human Wizard","BRU","{1}{U}{B}{R}","false","UBR - The Queen"
"Jund Battlemage","Creature - Human Shaman","BRG","{2}{R}","false","BRG - Devour"
"Scarland Thrinax","Creature - Lizard","BRG","{B}{R}{G}","false","BRG - Devour"
"Sprouting Thrinax","Creature - Lizard","BRG","{B}{R}{G}","false","BRG - Devour"
"Trace of Abundance","Enchantment - Aura","WRG","{R/W}{G}","false","RGW - Multicolor"
"Thornscape Battlemage","Creature - Elf Wizard","WRG","{2}{G}","false","RGW - Multicolor"
"Naya Sojourners","Creature - Elf Shaman","WRG","{2}{R}{G}{W}","false","RGW - Multicolor"
"Alesha, Who Smiles at Death","Legendary Creature - Human Warrior","WBR","{2}{R}","false","WBR - Alesha"
"Rattleclaw Mystic","Creature - Human Shaman","URG","{1}{G}","false","URG - Morph"
"Vadrok, Apex of Thunder","Legendary Creature - Elemental Dinosaur Cat","WUR","{U}{R}{W}","false","WUR - Mutate"
"Sanctum of All","Legendary Enchantment - Shrine","WUBRG","{W}{U}{B}{R}{G}","false","WUBRG - Shrines"
"Azorius Guildgate","Land - Gate","WU","","false","WUBRG - Gates"
"Azorius Guildgate","Land - Gate","WU","","false","WU - Detain"
"Meandering River","Land","WU","","false","WU - Spirits"
"Meandering River","Land","UW","","false","WUB - Venture"
"Moorland Haunt","Land","WU","","false","WU - Spirits"
"Tranquil Cove","Land","WU","","false","WU - Detain"
"Tranquil Cove","Land","WU","","false","WUR - Mutate"
"Dimir Guildgate","Land - Gate","UB","","false","WUBRG - Gates"
"Dimir Guildgate","Land - Gate","UB","","false","UB - Disrupt"
"Dismal Backwater","Land","UB","","false","UBG - Eldrazi"
"Dismal Backwater","Land","UB","","false","UB - Skaabs"
"Dismal Backwater","Land","UB","","false","UB - Disrupt"
"Submerged Boneyard","Land","UB","","false","UBR - The Queen"
"Submerged Boneyard","Land","BU","","false","WUB - Venture"
"Akoum Refuge","Land","BR","","false","BR - Vampires"
"Akoum Refuge","Land","BR","","false","BR - Rakdos Aggro"
"Bloodfell Caves","Land","BR","","false","WBR - Alesha"
"Cinder Barrens","Land","BR","","false","BR - Vampires"
"Cinder Barrens","Land","BR","","false","UBR - The Queen"
"Cinder Barrens","Land","BR","","false","BRG - Devour"
"Rakdos Guildgate","Land - Gate","BR","","false","WUBRG - Gates"
"Rakdos Guildgate","Land - Gate","BR","","false","BR - Rakdos Aggro"
"Gruul Guildgate","Land - Gate","RG","","false","WUBRG - Gates"
"Gruul Guildgate","Land - Gate","RG","","false","RG - Vandalism"
"Rugged Highlands","Land","RG","","false","RGW - Multicolor"
"Rugged Highlands","Land","RG","","false","RG - Vandalism"
"Rugged Highlands","Land","RG","","false","URG - Morph"
"Timber Gorge","Land","RG","","false","RG - Trample"
"Timber Gorge","Land","RG","","false","BRG - Devour"
"Blossoming Sands","Land","WG","","false","WG - Auras"
"Blossoming Sands","Land","WG","","false","RGW - Multicolor"
"Selesnya Guildgate","Land - Gate","WG","","false","WUBRG - Gates"
"Selesnya Guildgate","Land - Gate","WG","","false","WG - Populate"
"Stirring Wildwood","Land","WG","","false","WUG - Living lands"
"Tranquil Expanse","Land","WG","","false","WG - Auras"
"Tranquil Expanse","Land","GW","","false","WBG - Allies"
"Forsaken Sanctuary","Land","WB","","false","WB - Knights"
"Forsaken Sanctuary","Land","BW","","false","WBG - Allies"
"Forsaken Sanctuary","Land","BW","","false","WUB - Venture"
"Orzhov Guildgate","Land - Gate","WB","","false","WUBRG - Gates"
"Orzhov Guildgate","Land - Gate","WB","","false","WB - Lifegain"
"Scoured Barrens","Land","WB","","false","WB - Lifegain"
"Scoured Barrens","Land","WB","","false","WBR - Alesha"
"Highland Lake","Land","UR","","false","UBR - The Queen"
"Highland Lake","Land","UR","","false","UR - Draw 2"
"Izzet Guildgate","Land - Gate","UR","","false","WUBRG - Gates"
"Izzet Guildgate","Land - Gate","UR","","false","UR - Weird"
"Swiftwater Cliffs","Land","UR","","false","URG - Morph"
"Swiftwater Cliffs","Land","UR","","false","UR - Draw 2"
"Swiftwater Cliffs","Land","UR","","false","WUR - Mutate"
"Wandering Fumarole","Land","UR","","false","UR - Weird"
"Foul Orchard","Land","BG","","false","BG - Energy"
"Foul Orchard","Land","BG","","false","BRG - Devour"
"Foul Orchard","Land","BG","","false","WBG - Allies"
"Golgari Guildgate","Land - Gate","BG","","false","WUBRG - Gates"
"Golgari Guildgate","Land - Gate","BG","","false","bg - graveyard matters"
"Grim Backwoods","Land","BG","","false","bg - graveyard matters"
"Jungle Hollow","Land","BG","","false","BG - Energy"
"Jungle Hollow","Land","BG","","false","UBG - Eldrazi"
"Boros Guildgate","Land - Gate","WR","","false","WUBRG - Gates"
"Boros Guildgate","Land - Gate","WR","","false","WR - Heroic"
"Stone Quarry","Land","WR","","false","WR - Heroic"
"Sunhome, Fortress of the Legion","Land","WR","","false","WR - Vehicles"
"Wind-Scarred Crag","Land","WR","","false","WUR - Mutate"
"Wind-Scarred Crag","Land","WR","","false","WR - Vehicles"
"Wind-Scarred Crag","Land","WR","","false","RGW - Multicolor"
"Wind-Scarred Crag","Land","WR","","false","WBR - Alesha"
"Lumbering Falls","Land","UG","","false","WUG - Living lands"
"Simic Guildgate","Land - Gate","UG","","false","UG - TMNT"
"Simic Guildgate","Land - Gate","UG","","false","WUBRG - Gates"
"Thornwood Falls","Land","UG","","false","UG - TMNT"
"Thornwood Falls","Land","UG","","false","URG - Morph"
"Thornwood Falls","Land","UG","","false","UG - Landfall"
"Thornwood Falls","Land","UG","","false","UBG - Eldrazi"
"Crumbling Necropolis","Land","UBR","","false","UBR - The Queen"
"Savage Lands","Land","BRG","","false","BRG - Devour"
"Jungle Shrine","Land","WRG","","false","RGW - Multicolor"
"Nomad Outpost","Land","WBR","","false","WBR - Alesha"
"Tournament Grounds","Land","WBR","","false","WB - Knights"
"Frontier Bivouac","Land","URG","","false","URG - Morph"
"Sandsteppe Citadel","Land","BGW","","false","WBG - Allies"
"Mystic Monastery","Land","WUR","","false","WUR - Mutate"
"Opulent Palace","Land","UBG","","false","UBG - Eldrazi"
"Aether Hub","Land","","","false","BG - Energy"
"Ally Encampment","Land","","","false","WBG - Allies"
"Barren Moor","Land","B","","false","B - Discard"
"Blighted Cataract","Land","U","","false","U - Wizards"
"Blighted Fen","Land","B","","false","B - Deathtouch"
"Blighted Gorge","Land","R","","false","R - Burn"
"Cascading Cataracts","Land","","","false","WUBRG - Shrines"
"Crucible of the Spirit Dragon","Land","","","false","R - Dragon"
"Crumbling Vestige","Land","","","false","WUBRG - Phyrexian"
"Crypt of Agadeem","Land","B","","false","B - Recursive Black"
"Darksteel Citadel","Artifact Land","","","false","C - 5c Myr"
"Darksteel Citadel","Artifact Land","","","false","C - 5c Myr"
"Darksteel Citadel","Artifact Land","","","false","C - 5c Myr"
"Darksteel Citadel","Artifact Land","","","false","U - Animate"
"Darksteel Citadel","Artifact Land","","","false","C - Counters"
"Dwarven Mine","Land - Mountain","R","","false","R - Cavalcade"
"Faerie Conclave","Land","U","","false","WUG - Living lands"
"Forbidding Watchtower","Land","W","","false","WUG - Living lands"
"Forest","Basic Land - Forest","G","","false","G - Slivers"
"Forest","Basic Land - Forest","G","","false","G - Slivers"
"Forest","Basic Land - Forest","G","","false","G - Slivers"
"Forest","Basic Land - Forest","G","","false","G - Slivers"
"Forest","Basic Land - Forest","G","","false","G - Slivers"
"Forest","Basic Land - Forest","G","","false","G - Slivers"
"Forest","Basic Land - Forest","G","","false","RGW - Multicolor"
"Forest","Basic Land - Forest","G","","false","G - +1 Counters"
"Forest","Basic Land - Forest","G","","false","G - +1 Counters"
"Forest","Basic Land - Forest","G","","false","G - +1 Counters"
"Forest","Basic Land - Forest","G","","false","G - +1 Counters"
"Forest","Basic Land - Forest","G","","false","G - +1 Counters"
"Forest","Basic Land - Forest","G","","false","G - +1 Counters"
"Forest","Basic Land - Forest","G","","false","G - +1 Counters"
"Forest","Basic Land - Forest","G","","false","RG - Trample"
"Forest","Basic Land - Forest","G","","false","RG - Trample"
"Forest","Basic Land - Forest","G","","false","RG - Trample"
"Forest","Basic Land - Forest","G","","false","WG - Populate"
"Forest","Basic Land - Forest","G","","false","WG - Populate"
"Forest","Basic Land - Forest","G","","false","UG - Landfall"
"Forest","Basic Land - Forest","G","","false","UG - Landfall"
"Forest","Basic Land - Forest","G","","false","UG - Landfall"
"Forest","Basic Land - Forest","G","","false","WUBRG - Shrines"
"Forest","Basic Land - Forest","G","","false","RG - Vandalism"
"Forest","Basic Land - Forest","G","","false","RG - Vandalism"
"Forest","Basic Land - Forest","G","","false","RG - Vandalism"
"Forest","Basic Land - Forest","G","","false","UG - TMNT"
"Forest","Basic Land - Forest","G","","false","UG - TMNT"
"Forest","Basic Land - Forest","G","","false","UBG - Eldrazi"
"Forest","Basic Land - Forest","G","","false","BRG - Devour"
"Forest","Basic Land - Forest","G","","false","UG - TMNT"
"Forest","Basic Land - Forest","G","","false","URG - Morph"
"Forest","Basic Land - Forest","G","","false","URG - Morph"
"Forest","Basic Land - Forest","G","","false","BG - Energy"
"Forest","Basic Land - Forest","G","","false","BG - Energy"
"Forest","Basic Land - Forest","G","","false","BG - Energy"
"Forest","Basic Land - Forest","G","","false","bg - graveyard matters"
"Forest","Basic Land - Forest","G","","false","bg - graveyard matters"
"Forest","Basic Land - Forest","G","","false","bg - graveyard matters"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Fight"
"Forest","Basic Land - Forest","G","","false","G - Fight"
"Forest","Basic Land - Forest","G","","false","G - Fight"
"Forest","Basic Land - Forest","G","","false","G - Fight"
"Forest","Basic Land - Forest","G","","false","G - Fight"
"Forest","Basic Land - Forest","G","","false","G - Fight"
"Forest","Basic Land - Forest","G","","false","WG - Auras"
"Forest","Basic Land - Forest","G","","false","WG - Auras"
"Forest","Basic Land - Forest","G","","false","WG - Auras"
"Forest","Basic Land - Forest","G","","false","G - Lands"
"Forest","Basic Land - Forest","G","","false","G - Lands"
"Forest","Basic Land - Forest","G","","false","G - Lands"
"Forest","Basic Land - Forest","G","","false","G - Lands"
"Forest","Basic Land - Forest","G","","false","G - Lands"
"Forest","Basic Land - Forest","G","","false","G - Lands"
"Forest","Basic Land - Forest","G","","false","UG - Landfall"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","WBG - Allies"
"Forest","Basic Land - Forest","G","","false","G - Fight"
"Forest","Basic Land - Forest","G","","false","G - Lands"
"Forest","Basic Land - Forest","G","","false","G - Slivers"
"Forgotten Cave","Land","R","","false","R - Discard Aggro"
"Gateway Plaza","Land - Gate","","","false","WUBRG - Gates"
"Ghost Quarter","Land","","","false","W - Taxes"
"Glimmervoid","Land","","","false","WUBRG - Phyrexian"
"Grixis Panorama","Land","","","false","UBR - The Queen"
"Holdout Settlement","Land","","","false","WUBRG - Phyrexian"
"Island","Basic Land - Island","U","","false","U - Bounce"
"Island","Basic Land - Island","U","","false","U - Bounce"
"Island","Basic Land - Island","U","","false","U - Bounce"
"Island","Basic Land - Island","U","","false","U - Bounce"
"Island","Basic Land - Island","U","","false","U - Bounce"
"Island","Basic Land - Island","U","","false","U - Bounce"
"Island","Basic Land - Island","U","","false","UG - Landfall"
"Island","Basic Land - Island","U","","false","UG - Landfall"
"Island","Basic Land - Island","U","","false","UR - Draw 2"
"Island","Basic Land - Island","U","","false","WU - Spirits"
"Island","Basic Land - Island","U","","false","U - Suramar"
"Island","Basic Land - Island","U","","false","U - Suramar"
"Island","Basic Land - Island","U","","false","U - Suramar"
"Island","Basic Land - Island","U","","false","U - Suramar"
"Island","Basic Land - Island","U","","false","U - Suramar"
"Island","Basic Land - Island","U","","false","U - Suramar"
"Island","Basic Land - Island","U","","false","WU - Detain"
"Island","Basic Land - Island","U","","false","WU - Detain"
"Island","Basic Land - Island","U","","false","WU - Spirits"
"Island","Basic Land - Island","U","","false","WU - Spirits"
"Island","Basic Land - Island","U","","false","U - Animate"
"Island","Basic Land - Island","U","","false","U - Animate"
"Island","Basic Land - Island","U","","false","U - Animate"
"Island","Basic Land - Island","U","","false","U - Animate"
"Island","Basic Land - Island","U","","false","U - Animate"
"Island","Basic Land - Island","U","","false","UB - Skaabs"
"Island","Basic Land - Island","U","","false","UB - Skaabs"
"Island","Basic Land - Island","U","","false","UB - Skaabs"
"Island","Basic Land - Island","U","","false","UB - Skaabs"
"Island","Basic Land - Island","U","","false","U - Wizards"
"Island","Basic Land - Island","U","","false","U - Wizards"
"Island","Basic Land - Island","U","","false","U - Wizards"
"Island","Basic Land - Island","U","","false","U - Wizards"
"Island","Basic Land - Island","U","","false","U - Wizards"
"Island","Basic Land - Island","U","","false","U - Casting Matters"
"Island","Basic Land - Island","U","","false","U - Casting Matters"
"Island","Basic Land - Island","U","","false","U - Casting Matters"
"Island","Basic Land - Island","U","","false","U - Casting Matters"
"Island","Basic Land - Island","U","","false","U - Casting Matters"
"Island","Basic Land - Island","U","","false","WUBRG - Shrines"
"Island","Basic Land - Island","U","","false","UG - TMNT"
"Island","Basic Land - Island","U","","false","UG - TMNT"
"Island","Basic Land - Island","U","","false","UBR - The Queen"
"Island","Basic Land - Island","U","","false","UR - Weird"
"Island","Basic Land - Island","U","","false","UR - Weird"
"Island","Basic Land - Island","U","","false","UR - Weird"
"Island","Basic Land - Island","U","","false","WUG - Living lands"
"Island","Basic Land - Island","U","","false","WUR - Mutate"
"Island","Basic Land - Island","U","","false","URG - Morph"
"Island","Basic Land - Island","U","","false","U - Casting Matters"
"Island","Basic Land - Island","U","","false","U - Wizards"
"Island","Basic Land - Island","U","","false","U - Animate"
"Island","Basic Land - Island","U","","false","UBG - Eldrazi"
"Island","Basic Land - Island","U","","false","UG - TMNT"
"Island","Basic Land - Island","U","","false","UG - Landfall"
"Island","Basic Land - Island","U","","false","UR - Draw 2"
"Island","Basic Land - Island","U","","false","UR - Draw 2"
"Island","Basic Land - Island","U","","false","WU - Detain"
"Island","Basic Land - Island","U","","false","UB - Disrupt"
"Island","Basic Land - Island","U","","false","UB - Disrupt"
"Island","Basic Land - Island","U","","false","UB - Disrupt"
"Island","Basic Land - Island","U","","false","U - Suramar"
"Island","Basic Land - Island","U","","false","U - Wizards"
"Island","Basic Land - Island","U","","false","U - Bounce"
"Island","Basic Land - Island","U","","false","U - Casting Matters"
"Island","Basic Land - Island","U","","false","WUB - Venture"
"Jund Panorama","Land","","","false","BRG - Devour"
"Jungle Basin","Land","G","","false","G - Lands"
"Karn's Bastion","Land","","","false","C - Counters"
"Keldon Megaliths","Land","R","","false","R - Hellbent"
"Khalni Garden","Land","G","","false","WG - Populate"
"Lair of the Hydra","Land","G","","false","WUG - Living lands"
"Leechridden Swamp","Land - Swamp","B","","false","B - Lifelink"
"Mana Confluence","Land","","","false","WUBRG - Shrines"
"Maze's End","Land","","","false","WUBRG - Gates"
"Mirrodin's Core","Land","","","false","C - Counters"
"Mortuary Mire","Land","B","","false","UB - Skaabs"
"Mosswort Bridge","Land","G","","false","G - Fight"
"Mountain","Basic Land - Mountain","R","","false","R - Discard Aggro"
"Mountain","Basic Land - Mountain","R","","false","R - Discard Aggro"
"Mountain","Basic Land - Mountain","R","","false","R - Discard Aggro"
"Mountain","Basic Land - Mountain","R","","false","R - Discard Aggro"
"Mountain","Basic Land - Mountain","R","","false","R - Discard Aggro"
"Mountain","Basic Land - Mountain","R","","false","R - Cavalcade"
"Mountain","Basic Land - Mountain","R","","false","R - Cavalcade"
"Mountain","Basic Land - Mountain","R","","false","R - Cavalcade"
"Mountain","Basic Land - Mountain","R","","false","R - Cavalcade"
"Mountain","Basic Land - Mountain","R","","false","R - Cavalcade"
"Mountain","Basic Land - Mountain","R","","false","R - Burn"
"Mountain","Basic Land - Mountain","R","","false","R - Burn"
"Mountain","Basic Land - Mountain","R","","false","R - Burn"
"Mountain","Basic Land - Mountain","R","","false","R - Burn"
"Mountain","Basic Land - Mountain","R","","false","R - Burn"
"Mountain","Basic Land - Mountain","R","","false","R - Burn"
"Mountain","Basic Land - Mountain","R","","false","RG - Trample"
"Mountain","Basic Land - Mountain","R","","false","RG - Trample"
"Mountain","Basic Land - Mountain","R","","false","R - Hellbent"
"Mountain","Basic Land - Mountain","R","","false","R - Hellbent"
"Mountain","Basic Land - Mountain","R","","false","R - Hellbent"
"Mountain","Basic Land - Mountain","R","","false","UR - Draw 2"
"Mountain","Basic Land - Mountain","R","","false","UR - Draw 2"
"Mountain","Basic Land - Mountain","R","","false","UR - Draw 2"
"Mountain","Basic Land - Mountain","R","","false","WR - Heroic"
"Mountain","Basic Land - Mountain","R","","false","WR - Heroic"
"Mountain","Basic Land - Mountain","R","","false","WBR - Alesha"
"Mountain","Basic Land - Mountain","R","","false","R - Hellbent"
"Mountain","Basic Land - Mountain","R","","false","R - Hellbent"
"Mountain","Basic Land - Mountain","R","","false","R - Hellbent"
"Mountain","Basic Land - Mountain","R","","false","WUBRG - Shrines"
"Mountain","Basic Land - Mountain","R","","false","RG - Vandalism"
"Mountain","Basic Land - Mountain","R","","false","RG - Vandalism"
"Mountain","Basic Land - Mountain","R","","false","UBR - The Queen"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon"
"Mountain","Basic Land - Mountain","R","","false","UR - Weird"
"Mountain","Basic Land - Mountain","R","","false","UR - Weird"
"Mountain","Basic Land - Mountain","R","","false","WUR - Mutate"
"Mountain","Basic Land - Mountain","R","","false","BRG - Devour"
"Mountain","Basic Land - Mountain","R","","false","URG - Morph"
"Mountain","Basic Land - Mountain","R","","false","BR - Vampires"
"Mountain","Basic Land - Mountain","R","","false","BR - Vampires"
"Mountain","Basic Land - Mountain","R","","false","BR - Rakdos Aggro"
"Mountain","Basic Land - Mountain","R","","false","BR - Rakdos Aggro"
"Mountain","Basic Land - Mountain","R","","false","BR - Rakdos Aggro"
"Mountain","Basic Land - Mountain","R","","false","WR - Vehicles"
"Mountain","Basic Land - Mountain","R","","false","WR - Vehicles"
"Mountain","Basic Land - Mountain","R","","false","WR - Vehicles"
"Mountain","Basic Land - Mountain","R","","false","R - Dragon"
"Mountain","Basic Land - Mountain","R","","false","R - Cavalcade"
"Mountain","Basic Land - Mountain","R","","false","R - Discard Aggro"
"Mountain","Basic Land - Mountain","R","","false","R - Hellbent"
"Mountain","Basic Land - Mountain","R","","false","RGW - Multicolor"
"Mountain","Basic Land - Mountain","R","","false","RG - Trample"
"Mountain","Basic Land - Mountain","R","","false","RG - Vandalism"
"Mountain","Basic Land - Mountain","R","","false","UR - Weird"
"Mountain","Basic Land - Mountain","R","","false","WR - Heroic"
"Mountain","Basic Land - Mountain","R","","false","R - Cavalcade"
"Mountain","Basic Land - Mountain","R","","false","R - Discard Aggro"
"Mountain","Basic Land - Mountain","R","","false","R - Burn"
"Mutavault","Land","","","false","WUG - Living lands"
"Myriad Landscape","Land","","","false","WUBRG - Phyrexian"
"Mystifying Maze","Land","","","false","U - Bounce"
"Naya Panorama","Land","","","false","RGW - Multicolor"
"New Benalia","Land","W","","false","W - Prowess"
"Plains","Basic Land - Plains","W","","false","W - Taxes"
"Plains","Basic Land - Plains","W","","false","W - Taxes"
"Plains","Basic Land - Plains","W","","false","W - Taxes"
"Plains","Basic Land - Plains","W","","false","W - Taxes"
"Plains","Basic Land - Plains","W","","false","W - Taxes"
"Plains","Basic Land - Plains","W","","false","W - Equipment"
"Plains","Basic Land - Plains","W","","false","W - Equipment"
"Plains","Basic Land - Plains","W","","false","W - Equipment"
"Plains","Basic Land - Plains","W","","false","W - Equipment"
"Plains","Basic Land - Plains","W","","false","W - Equipment"
"Plains","Basic Land - Plains","W","","false","WG - Populate"
"Plains","Basic Land - Plains","W","","false","WB - Lifegain"
"Plains","Basic Land - Plains","W","","false","WB - Lifegain"
"Plains","Basic Land - Plains","W","","false","WR - Heroic"
"Plains","Basic Land - Plains","W","","false","WR - Heroic"
"Plains","Basic Land - Plains","W","","false","WBR - Alesha"
"Plains","Basic Land - Plains","W","","false","WG - Populate"
"Plains","Basic Land - Plains","W","","false","WBR - Alesha"
"Plains","Basic Land - Plains","W","","false","WU - Detain"
"Plains","Basic Land - Plains","W","","false","WU - Detain"
"Plains","Basic Land - Plains","W","","false","WU - Detain"
"Plains","Basic Land - Plains","W","","false","WB - Knights"
"Plains","Basic Land - Plains","W","","false","WB - Knights"
"Plains","Basic Land - Plains","W","","false","W - Soldiers"
"Plains","Basic Land - Plains","W","","false","W - Soldiers"
"Plains","Basic Land - Plains","W","","false","W - Soldiers"
"Plains","Basic Land - Plains","W","","false","W - Soldiers"
"Plains","Basic Land - Plains","W","","false","W - Soldiers"
"Plains","Basic Land - Plains","W","","false","w - Angels"
"Plains","Basic Land - Plains","W","","false","w - Angels"
"Plains","Basic Land - Plains","W","","false","w - Angels"
"Plains","Basic Land - Plains","W","","false","W - Soldiers"
"Plains","Basic Land - Plains","W","","false","w - Angels"
"Plains","Basic Land - Plains","W","","false","w - Angels"
"Plains","Basic Land - Plains","W","","false","w - Angels"
"Plains","Basic Land - Plains","W","","false","W - Prowess"
"Plains","Basic Land - Plains","W","","false","W - Prowess"
"Plains","Basic Land - Plains","W","","false","W - Prowess"
"Plains","Basic Land - Plains","W","","false","W - Prowess"
"Plains","Basic Land - Plains","W","","false","W - Prowess"
"Plains","Basic Land - Plains","W","","false","W - Prowess"
"Plains","Basic Land - Plains","W","","false","WU - Spirits"
"Plains","Basic Land - Plains","W","","false","WU - Spirits"
"Plains","Basic Land - Plains","W","","false","WU - Spirits"
"Plains","Basic Land - Plains","W","","false","WUBRG - Shrines"
"Plains","Basic Land - Plains","W","","false","WUG - Living lands"
"Plains","Basic Land - Plains","W","","false","WUR - Mutate"
"Plains","Basic Land - Plains","W","","false","WUR - Mutate"
"Plains","Basic Land - Plains","W","","false","WG - Auras"
"Plains","Basic Land - Plains","W","","false","WG - Auras"
"Plains","Basic Land - Plains","W","","false","WG - Auras"
"Plains","Basic Land - Plains","W","","false","WR - Vehicles"
"Plains","Basic Land - Plains","W","","false","WR - Vehicles"
"Plains","Basic Land - Plains","W","","false","WR - Vehicles"
"Plains","Basic Land - Plains","W","","false","W - Taxes"
"Plains","Basic Land - Plains","W","","false","RGW - Multicolor"
"Plains","Basic Land - Plains","W","","false","WB - Lifegain"
"Plains","Basic Land - Plains","W","","false","W - Soldiers"
"Plains","Basic Land - Plains","W","","false","WB - Knights"
"Plains","Basic Land - Plains","W","","false","W - Equipment"
"Plains","Basic Land - Plains","W","","false","WR - Heroic"
"Plains","Basic Land - Plains","W","","false","WG - Populate"
"Plains","Basic Land - Plains","W","","false","WG - Populate"
"Plains","Basic Land - Plains","W","","false","WBG - Allies"
"Plains","Basic Land - Plains","W","","false","W - Equipment"
"Plains","Basic Land - Plains","W","","false","w - Angels"
"Plains","Basic Land - Plains","W","","false","W - Taxes"
"Plains","Basic Land - Plains","W","","false","W - Prowess"
"Plains","Basic Land - Plains","W","","false","WUB - Venture"
"Radiant Fountain","Land","","","false","WUBRG - Phyrexian"
"Remote Isle","Land","U","","false","U - Suramar"
"Seat of the Synod","Artifact Land","U","","false","U - Animate"
"Secluded Steppe","Land","W","","false","W - Equipment"
"Seraph Sanctuary","Land","","","false","w - Angels"
"Sliver Hive","Land","","","false","G - Slivers"
"Spawning Bed","Land","","","false","UBG - Eldrazi"
"Swamp","Basic Land - Swamp","B","","false","B - Recursive Black"
"Swamp","Basic Land - Swamp","B","","false","B - Recursive Black"
"Swamp","Basic Land - Swamp","B","","false","B - Recursive Black"
"Swamp","Basic Land - Swamp","B","","false","B - Recursive Black"
"Swamp","Basic Land - Swamp","B","","false","B - Recursive Black"
"Swamp","Basic Land - Swamp","B","","false","B - Recursive Black"
"Swamp","Basic Land - Swamp","B","","false","B - Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Deathtouch"
"Swamp","Basic Land - Swamp","B","","false","B - Deathtouch"
"Swamp","Basic Land - Swamp","B","","false","B - Deathtouch"
"Swamp","Basic Land - Swamp","B","","false","B - Deathtouch"
"Swamp","Basic Land - Swamp","B","","false","B - Deathtouch"
"Swamp","Basic Land - Swamp","B","","false","B - Deathtouch"
"Swamp","Basic Land - Swamp","B","","false","WB - Lifegain"
"Swamp","Basic Land - Swamp","B","","false","WB - Lifegain"
"Swamp","Basic Land - Swamp","B","","false","WB - Lifegain"
"Swamp","Basic Land - Swamp","B","","false","WB - Knights"
"Swamp","Basic Land - Swamp","B","","false","WB - Knights"
"Swamp","Basic Land - Swamp","B","","false","WUBRG - Shrines"
"Swamp","Basic Land - Swamp","B","","false","UB - Skaabs"
"Swamp","Basic Land - Swamp","B","","false","UB - Skaabs"
"Swamp","Basic Land - Swamp","B","","false","UBG - Eldrazi"
"Swamp","Basic Land - Swamp","B","","false","UBR - The Queen"
"Swamp","Basic Land - Swamp","B","","false","BRG - Devour"
"Swamp","Basic Land - Swamp","B","","false","B - Demons"
"Swamp","Basic Land - Swamp","B","","false","B - Demons"
"Swamp","Basic Land - Swamp","B","","false","B - Demons"
"Swamp","Basic Land - Swamp","B","","false","B - Demons"
"Swamp","Basic Land - Swamp","B","","false","B - Demons"
"Swamp","Basic Land - Swamp","B","","false","B - Demons"
"Swamp","Basic Land - Swamp","B","","false","B - Lifelink"
"Swamp","Basic Land - Swamp","B","","false","B - Lifelink"
"Swamp","Basic Land - Swamp","B","","false","B - Lifelink"
"Swamp","Basic Land - Swamp","B","","false","B - Lifelink"
"Swamp","Basic Land - Swamp","B","","false","B - Lifelink"
"Swamp","Basic Land - Swamp","B","","false","B - Lifelink"
"Swamp","Basic Land - Swamp","B","","false","BR - Vampires"
"Swamp","Basic Land - Swamp","B","","false","BR - Vampires"
"Swamp","Basic Land - Swamp","B","","false","BR - Vampires"
"Swamp","Basic Land - Swamp","B","","false","BR - Vampires"
"Swamp","Basic Land - Swamp","B","","false","BR - Rakdos Aggro"
"Swamp","Basic Land - Swamp","B","","false","BR - Rakdos Aggro"
"Swamp","Basic Land - Swamp","B","","false","BR - Rakdos Aggro"
"Swamp","Basic Land - Swamp","B","","false","BG - Energy"
"Swamp","Basic Land - Swamp","B","","false","BG - Energy"
"Swamp","Basic Land - Swamp","B","","false","bg - graveyard matters"
"Swamp","Basic Land - Swamp","B","","false","bg - graveyard matters"
"Swamp","Basic Land - Swamp","B","","false","bg - graveyard matters"
"Swamp","Basic Land - Swamp","B","","false","B - Discard"
"Swamp","Basic Land - Swamp","B","","false","WBR - Alesha"
"Swamp","Basic Land - Swamp","B","","false","WB - Knights"
"Swamp","Basic Land - Swamp","B","","false","B - Demons"
"Swamp","Basic Land - Swamp","B","","false","UB - Disrupt"
