"name","Type","Color","manacost","maybeboard","tags"
"Scaretiller","Artifact Creature - Scarecrow","","{4}","false","5C - Scarecrows"
"Silent Arbiter","Artifact Creature - Construct","","{4}","false","W - Exalted"
"Solemn Simulacrum","Artifact Creature - Golem","","{4}","false","B - Artifacts"
"Solemn Simulacrum","Artifact Creature - Golem","","{4}","false","G - Pod"
"Solemn Simulacrum","Artifact Creature - Golem","","{4}","false","RW - Reanimate"
"Solemn Simulacrum","Artifact Creature - Golem","","{4}","false","W - Golems"
"Solemn Simulacrum","Artifact Creature - Golem","","{4}","false","G - Golems"
"Thought-Knot Seer","Creature - Eldrazi","","{3}{C}","false","C - Eldrazi 1"
"Traxos, Scourge of Kroog","Legendary Artifact Creature - Construct","","{4}","false","R - Legendary"
"Traxos, Scourge of Kroog","Legendary Artifact Creature - Construct","","{4}","false","C - Legendary"
"Warden of Geometries","Creature - Eldrazi Drone","","{4}","false","U - Eldrazi"
"Blight Herder","Creature - Eldrazi Processor","","{5}","false","UB - Exile"
"Hollow One","Artifact Creature - Golem","","{5}","false","G - Survival"
"Karn, Legacy Reforged","Legendary Artifact Creature - Golem","","{5}","false","C - Legendary"
"Kozilek's Channeler","Creature - Eldrazi","","{5}","false","C - Eldrazi 1"
"Kozilek's Channeler","Creature - Eldrazi","","{5}","false","C - Eldrazi 2"
"Kozilek's Channeler","Creature - Eldrazi","","{5}","false","C - Eldrazi 3"
"Moritte of the Frost","Legendary Snow Creature - Shapeshifter","","{2}{G}{U}{U}","false","GU - Oops All Elk"
"Precursor Golem","Artifact Creature - Golem","","{5}","false","W - Golems"
"Precursor Golem","Artifact Creature - Golem","","{5}","false","C - Tokens"
"Reality Smasher","Creature - Eldrazi","","{4}{C}","false","C - Eldrazi 1"
"Walker of the Wastes","Creature - Eldrazi","","{4}{C}","false","C - Eldrazi 1"
"Conduit of Ruin","Creature - Eldrazi","","{6}","false","C - Eldrazi 2"
"Duplicant","Artifact Creature - Shapeshifter","","{6}","false","RW - Reanimate"
"Duplicant","Artifact Creature - Shapeshifter","","{6}","false","U - Copies"
"Eldrazi Ravager","Creature - Eldrazi","","{5}{C}","false","C - Eldrazi 3"
"Hexavus","Artifact Creature - Construct","","{6}","false","G - Constructs"
"Hexavus","Artifact Creature - Construct","","{6}","false","C - Constructs"
"Oblivion Sower","Creature - Eldrazi","","{6}","false","C - Eldrazi 2"
"Oblivion Sower","Creature - Eldrazi","","{6}","false","UB - Exile"
"Phyrexian Snowcrusher","Snow Artifact Creature - Juggernaut","","{6}","false","B - Snow"
"Bane of Bala Ged","Creature - Eldrazi","","{7}","false","C - 8 Post Ramp"
"Bane of Bala Ged","Creature - Eldrazi","","{7}","false","C - Eldrazi 3"
"Deceiver of Form","Creature - Eldrazi","","{6}{C}","false","R - Mystery Box"
"Grim Poppet","Artifact Creature - Scarecrow","","{7}","false","5C - Scarecrows"
"Meteor Golem","Artifact Creature - Golem","","{7}","false","W - Golems"
"Myr Battlesphere","Artifact Creature - Myr Construct","","{7}","false","5C - Myr"
"Myr Enforcer","Artifact Creature - Myr","","{7}","false","U - Affinity"
"Shardless Outlander","Artifact Creature - Construct Scout","","{7}","false","C - Constructs"
"Sojourner's Companion","Artifact Creature - Salamander","","{7}","false","U - Affinity"
"Sojourner's Companion","Artifact Creature - Salamander","","{7}","false","UB - Artifacts"
"Spawnbed Protector","Creature - Eldrazi","","{7}","false","C - Eldrazi 3"
"Artisan of Kozilek","Creature - Eldrazi","","{9}","false","C - 8 Post Ramp"
"Artisan of Kozilek","Creature - Eldrazi","","{9}","false","C - Eldrazi 3"
"Breaker of Armies","Creature - Eldrazi","","{8}","false","C - Eldrazi 2"
"Eldrazi Devastator","Creature - Eldrazi","","{8}","false","C - 8 Post Ramp"
"Gate Colossus","Artifact Creature - Construct","","{8}","false","GUR - Gates"
"Graaz, Unstoppable Juggernaut","Legendary Artifact Creature - Juggernaut","","{8}","false","C - Legendary"
"Hand of Emrakul","Creature - Eldrazi","","{9}","false","G - Eldrazi Tokens"
"Triplicate Titan","Artifact Creature - Golem","","{9}","false","C - Tokens"
"Ulamog's Crusher","Creature - Eldrazi","","{8}","false","C - Eldrazi 2"
"Karn, Scion of Urza","Legendary Planeswalker - Karn","","{4}","false","5C - Myr"
"Karn, Scion of Urza","Legendary Planeswalker - Karn","","{4}","false","C - Tokens"
"Karn, Scion of Urza","Legendary Planeswalker - Karn","","{4}","false","C - Constructs"
"Ugin, the Ineffable","Legendary Planeswalker - Ugin","","{6}","false","C - Tokens"
"Sejiri Shelter","Instant","","{1}{W}","false","W - Equipment 2"
"Spatial Contortion","Instant","","{1}{C}","false","C - 8 Post Ramp"
"Spatial Contortion","Instant","","{1}{C}","false","C - Eldrazi 1"
"Spatial Contortion","Instant","","{1}{C}","false","C - Eldrazi 2"
"Spatial Contortion","Instant","","{1}{C}","false","C - Eldrazi 3"
"Spatial Contortion","Instant","","{1}{C}","false","U - Eldrazi"
"Unbounded Potential","Instant","","{1}{W}","false","W - Heroic"
"Warping Wail","Instant","","{1}{C}","false","C - Eldrazi 1"
"Warping Wail","Instant","","{1}{C}","false","C - Eldrazi 2"
"Warping Wail","Instant","","{1}{C}","false","C - Eldrazi 3"
"Fast // Furious","Instant","","{2}{R} // {3}{R}{R}","false","R - Wildfire"
"Environmental Sciences","Sorcery - Lesson","","{2}","false","GW - Learn"
"Shatterskull Smashing","Sorcery","","{X}{R}{R}","false","R - Big Red"
"Shatterskull Smashing","Sorcery","","{X}{R}{R}","false","RW - Lifelink Spells"
"Introduction to Prophecy","Sorcery - Lesson","","{3}","false","GW - Learn"
"Pelakka Predation","Sorcery","","{2}{B}","false","B - Discard 1"
"Introduction to Annihilation","Sorcery - Lesson","","{5}","false","GW - Learn"
"Introduction to Annihilation","Sorcery - Lesson","","{5}","false","C - 8 Post Ramp"
"All Is Dust","Tribal Sorcery - Eldrazi","","{7}","false","C - 8 Post Ramp"
"Mascot Exhibition","Sorcery - Lesson","","{7}","false","GW - Learn"
"Skittering Invasion","Tribal Sorcery - Eldrazi","","{7}","false","G - Eldrazi Tokens"
"Turntimber Symbiosis","Sorcery","","{4}{G}{G}{G}","false","G - Eldrazi Tokens"
"Everflowing Chalice","Artifact","","{0}","false","R - Wildfire"
"Paradise Mantle","Artifact - Equipment","","{0}","false","U - That's Mine"
"Adventuring Gear","Artifact - Equipment","","{1}","false","R - Landfall"
"Amulet of Vigor","Artifact","","{1}","false","GUR - Gates"
"Animation Module","Artifact","","{1}","false","B - +1 Counters"
"Arcum's Astrolabe","Snow Artifact","","{S}","false","U - Snow"
"Arcum's Astrolabe","Snow Artifact","","{S}","false","R - Snow"
"Arcum's Astrolabe","Snow Artifact","","{S}","false","B - Snow"
"Bloodforged Battle-Axe","Artifact - Equipment","","{1}","false","W - Equipment 1"
"Bloodforged Battle-Axe","Artifact - Equipment","","{1}","false","W - Hawks"
"Bonesplitter","Artifact - Equipment","","{1}","false","R - Equipment"
"Bonesplitter","Artifact - Equipment","","{1}","false","W - Equipment 1"
"Brainstone","Artifact","","{1}","false","R - Mystery Box"
"Brittle Effigy","Artifact","","{1}","false","5C - Myr"
"Chromatic Star","Artifact","","{1}","false","R - Welders"
"Chromatic Star","Artifact","","{1}","false","U - Affinity"
"Colossus Hammer","Artifact - Equipment","","{1}","false","W - Equipment 2"
"Eater of Virtue","Legendary Artifact - Equipment","","{1}","false","B - Keywords"
"Expedition Map","Artifact","","{1}","false","C - 8 Post Ramp"
"Pyramid of the Pantheon","Artifact","","{1}","false","C - 8 Post Ramp"
"Retrofitter Foundry","Artifact","","{1}","false","C - Tokens"
"Shadowspear","Legendary Artifact - Equipment","","{1}","false","W - Equipment 1"
"Soul-Guide Lantern","Artifact","","{1}","false","UB - Exile"
"The Ozolith","Legendary Artifact","","{1}","false","G - Constructs"
"The Ozolith","Legendary Artifact","","{1}","false","G - Explore"
"The Ozolith","Legendary Artifact","","{1}","false","C - Constructs"
"The Underworld Cookbook","Artifact","","{1}","false","R - Hellbent"
"Wanderer's Twig","Artifact","","{1}","false","G - Delirium"
"Witch's Oven","Artifact","","{1}","false","B - Witchcraft"
"Armillary Sphere","Artifact","","{2}","false","5C - Scarecrows"
"Blackblade Reforged","Legendary Artifact - Equipment","","{2}","false","G - Legendary"
"Bubbling Cauldron","Artifact","","{2}","false","B - Witchcraft"
"Captain's Claws","Artifact - Equipment","","{2}","false","W - Allies"
"Coldsteel Heart","Snow Artifact","","{2}","false","U - Snow"
"Coldsteel Heart","Snow Artifact","","{2}","false","R - Snow"
"Coldsteel Heart","Snow Artifact","","{2}","false","B - Snow"
"Contagion Clasp","Artifact","","{2}","false","B - -1 Counters"
"Contagion Clasp","Artifact","","{2}","false","BG - -1 Counters"
"Contagion Clasp","Artifact","","{2}","false","B - Phyrexian 4"
"Cranial Plating","Artifact - Equipment","","{2}","false","U - Affinity"
"Decoction Module","Artifact","","{2}","false","BG - Energy"
"Decoction Module","Artifact","","{2}","false","UR - Energy"
"Fellwar Stone","Artifact","","{2}","false","U - Copies"
"Fellwar Stone","Artifact","","{2}","false","R - Copies"
"Genesis Chamber","Artifact","","{2}","false","R - Artifacts"
"Glaive of the Guildpact","Artifact - Equipment","","{2}","false","GUR - Gates"
"Golden Egg","Artifact - Food","","{2}","false","WB - Demonic Pact"
"Guardian Idol","Artifact","","{2}","false","C - Tokens"
"Guardian Idol","Artifact","","{2}","false","G - Golems"
"Ichor Wellspring","Artifact","","{2}","false","B - Artifacts"
"Ichor Wellspring","Artifact","","{2}","false","U - Animate"
"Idol of Oblivion","Artifact","","{2}","false","G - Eldrazi Tokens"
"Krark's Thumb","Legendary Artifact","","{2}","false","R - Coinflips"
"Lightning Greaves","Artifact - Equipment","","{2}","false","R - Lightning"
"Liquimetal Torque","Artifact","","{2}","false","B - Artifacts"
"Lucky Clover","Artifact","","{2}","false","GWU - Adventures"
"Mazemind Tome","Artifact","","{2}","false","UB - Artifacts"
"Mechtitan Core","Artifact - Vehicle","","{2}","false","WU - Vehicles"
"Mind Stone","Artifact","","{2}","false","W - Angels 2"
"Mind Stone","Artifact","","{2}","false","W - Angels 3"
"Mind Stone","Artifact","","{2}","false","C - Eldrazi 1"
"Mind Stone","Artifact","","{2}","false","C - Eldrazi 2"
"Mind Stone","Artifact","","{2}","false","C - Eldrazi 3"
"Mind Stone","Artifact","","{2}","false","U - Eldrazi"
"Mortarpod","Artifact - Equipment","","{2}","false","B - Phyrexian 2"
"Mycosynth Wellspring","Artifact","","{2}","false","B - Artifacts"
"Mycosynth Wellspring","Artifact","","{2}","false","W - Phyrexian"
"Prismatic Lens","Artifact","","{2}","false","R - Wildfire"
"Prismatic Lens","Artifact","","{2}","false","C - 8 Post Ramp"
"Prismatic Lens","Artifact","","{2}","false","C - Eldrazi 1"
"Prismatic Lens","Artifact","","{2}","false","C - Eldrazi 2"
"Prismatic Lens","Artifact","","{2}","false","C - Eldrazi 3"
"Prophetic Prism","Artifact","","{2}","false","U - That's Mine"
"Reckoner Bankbuster","Artifact - Vehicle","","{2}","false","WU - Vehicles"
"Relic Amulet","Artifact","","{2}","false","U - Wizards"
"Scroll Rack","Artifact","","{2}","false","W - Hawks"
"Shrine of Loyal Legions","Artifact","","{2}","false","W - Phyrexian"
"Shrine of Piercing Vision","Artifact","","{2}","false","U - See The Future"
"Sword of the Animist","Legendary Artifact - Equipment","","{2}","false","G - Landfall"
"Sword of the Meek","Artifact - Equipment","","{2}","false","R - Artifacts"
"Tablet of Compleation","Artifact","","{2}","false","B - Phyrexian 4"
"Thaumatic Compass","Artifact","","{2}","false","G - Land Count"
"The Irencrag","Legendary Artifact","","{2}","false","B - Legendary"
"The Irencrag","Legendary Artifact","","{2}","false","R - Legendary"
"The Irencrag","Legendary Artifact","","{2}","false","GW - Dungeons & Legends"
"The Irencrag","Legendary Artifact","","{2}","false","W - Legendary"
"The Irencrag","Legendary Artifact","","{2}","false","U - Legendary"
"The Irencrag","Legendary Artifact","","{2}","false","G - Legendary"
"The Irencrag","Legendary Artifact","","{2}","false","C - Legendary"
"Throne of Geth","Artifact","","{2}","false","G - Golems"
"Treasure Map","Artifact","","{2}","false","R - Treasure"
"Warmonger's Chariot","Artifact - Equipment","","{2}","false","G - Defenders"
"Weatherlight Compleated","Legendary Artifact - Vehicle","","{2}","false","B - Sacrifice 3"
"Abandoned Sarcophagus","Artifact","","{3}","false","U - Cycling"
"Aethersphere Harvester","Artifact - Vehicle","","{3}","false","UR - Energy"
"Altar of the Pantheon","Artifact","","{3}","false","B - Devotion"
"Altar of the Pantheon","Artifact","","{3}","false","G - Devotion"
"Captain's Hook","Artifact - Equipment","","{3}","false","B - Pirates"
"Careening Mine Cart","Artifact - Vehicle","","{3}","false","R - Treasure"
"Darksteel Ingot","Artifact","","{3}","false","U - Animate"
"Desecrated Tomb","Artifact","","{3}","false","B - Recursion"
"Dragon's Hoard","Artifact","","{3}","false","R - Dragons 2"
"Fabrication Module","Artifact","","{3}","false","BG - Energy"
"Gate to the Afterlife","Artifact","","{3}","false","U - Self Mill"
"Glistening Sphere","Artifact","","{3}","false","B - Phyrexian 4"
"Hand of Vecna","Legendary Artifact - Equipment","","{3}","false","B - Hatred"
"Haunted Cloak","Artifact - Equipment","","{3}","false","RG - Trample"
"Inspiring Statuary","Artifact","","{3}","false","U - Animate"
"Inspiring Statuary","Artifact","","{3}","false","U - Thopters"
"Letter of Acceptance","Artifact","","{3}","false","W - Angels 1"
"Loxodon Warhammer","Artifact - Equipment","","{3}","false","R - Forced Attack"
"Loxodon Warhammer","Artifact - Equipment","","{3}","false","W - Lifegain 1"
"Mimic Vat","Artifact","","{3}","false","R - Copies"
"Moonglove Extract","Artifact","","{3}","false","5C - Scarecrows"
"Night Scythe","Artifact - Vehicle","","{3}","false","U - Ice"
"Obsidian Battle-Axe","Tribal Artifact - Warrior Equipment","","{3}","false","R - Warriors"
"Oketra's Monument","Legendary Artifact","","{3}","false","W - Tokens 2"
"Pristine Talisman","Artifact","","{3}","false","W - Elspeth"
"Relic of Legends","Artifact","","{3}","false","C - Legendary"
"Replicating Ring","Snow Artifact","","{3}","false","B - Snow"
"Replicating Ring","Snow Artifact","","{3}","false","U - Copies"
"Rhonas's Monument","Legendary Artifact","","{3}","false","G - Infect"
"Ring of Gix","Artifact","","{3}","false","B - Phyrexian 3"
"Skyclave Relic","Artifact","","{3}","false","GU - Kicker"
"Staff of Domination","Artifact","","{3}","false","C - 8 Post Ramp"
"Strixhaven Stadium","Artifact","","{3}","false","GW - Learn"
"Tenza, Godo's Maul","Legendary Artifact - Equipment","","{3}","false","R - Legendary"
"Worn Powerstone","Artifact","","{3}","false","R - Wildfire"
"Worn Powerstone","Artifact","","{3}","false","C - Eldrazi 1"
"Worn Powerstone","Artifact","","{3}","false","C - Eldrazi 2"
"Worn Powerstone","Artifact","","{3}","false","C - Eldrazi 3"
"Clock of DOOOOOOOOOOOOM!","Artifact","","{4}","false","R - Contraptions"
"Contraption Cannon","Artifact","","{4}","false","R - Contraptions"
"Door of Destinies","Artifact","","{4}","false","B - Slivers"
"Grafted Exoskeleton","Artifact - Equipment","","{4}","false","B - Infect"
"Grafted Exoskeleton","Artifact - Equipment","","{4}","false","G - Infect"
"Hammer of Nazahn","Legendary Artifact - Equipment","","{4}","false","W - Equipment 2"
"Helm of the Host","Legendary Artifact - Equipment","","{4}","false","U - Copies"
"Icy Manipulator","Artifact","","{4}","false","U - Ice"
"Maskwood Nexus","Artifact","","{4}","false","U - Slivers"
"Maskwood Nexus","Artifact","","{4}","false","B - Slivers"
"Maskwood Nexus","Artifact","","{4}","false","R - Slivers"
"Maskwood Nexus","Artifact","","{4}","false","G - Slivers"
"Mystic Forge","Artifact","","{4}","false","C - Tokens"
"Phyrexian Processor","Artifact","","{4}","false","B - Phyrexian 2"
"The Chain Veil","Legendary Artifact","","{4}","false","R - Planeswalkers"
"Trading Post","Artifact","","{4}","false","R - Welders"
"Weatherlight","Legendary Artifact - Vehicle","","{4}","false","WU - Vehicles"
"Coat of Arms","Artifact","","{5}","false","R - Seven Dwarves"
"Forsaken Monument","Legendary Artifact","","{5}","false","C - Tokens"
"Lifeline","Artifact","","{5}","false","G - Spikes"
"Myr Turbine","Artifact","","{5}","false","5C - Myr"
"Skysovereign, Consul Flagship","Legendary Artifact - Vehicle","","{5}","false","C - Legendary"
"The Mightstone and Weakstone","Legendary Artifact - Powerstone","","{5}","false","C - Legendary"
"Argentum Armor","Artifact - Equipment","","{6}","false","W - Equipment 2"
"Contagion Engine","Artifact","","{6}","false","U - Phyrexian"
"Mindslaver","Legendary Artifact","","{6}","false","U - That's Mine"
"Obelisk of Urd","Artifact","","{6}","false","G - Saprolings"
"God-Pharaoh's Gift","Artifact","","{7}","false","U - Self Mill"
"Spine of Ish Sah","Artifact","","{7}","false","U - Animate"
"Eldrazi Conscription","Tribal Enchantment - Eldrazi Aura","","{8}","false","WU - Auras"
"Dispatch Dispensary","Artifact Contraption","","","false","R - Contraptions"
"Dual Doomsuits","Artifact Contraption","","","false","R - Contraptions"
"Faerie Aerie","Artifact Contraption","","","false","R - Contraptions"
"Gift Horse","Artifact Contraption","","","false","R - Contraptions"
"Gnomeball Machine","Artifact Contraption","","","false","R - Contraptions"
"Goblin Slingshot","Artifact Contraption","","","false","R - Contraptions"
"Guest List","Artifact Contraption","","","false","R - Contraptions"
"Hard Hat Area","Artifact Contraption","","","false","R - Contraptions"
"Hypnotic Swirly Disc","Artifact Contraption","","","false","R - Contraptions"
"Rapid Prototyper","Artifact Contraption","","","false","R - Contraptions"
"Battlewise Hoplite","Creature - Human Soldier","UW","{W}{U}","false","WU - Heroic"
"Curse of Chains","Enchantment - Aura","UW","{1}{W/U}","false","WU - Auras"
"Mistmeadow Witch","Creature - Kithkin Wizard","UW","{1}{W/U}","false","WU - Blink"
"Momentary Blink","Instant","UW","{1}{W}","false","WU - Blink"
"Staggering Insight","Enchantment - Aura","UW","{W}{U}","false","WU - Heroic"
"Turn to Mist","Instant","UW","{1}{W/U}","false","U - Blink"
"Unsettled Mariner","Creature - Shapeshifter","UW","{W}{U}","false","WU - Spirits"
"Brine Comber","Creature - Spirit","UW","{1}{W}{U}","false","WU - Auras"
"Drogskol Captain","Creature - Spirit Soldier","UW","{1}{W}{U}","false","WU - Spirits"
"Kotori, Pilot Prodigy","Legendary Creature - Moonfolk Pilot","UW","{1}{W}{U}","false","WU - Vehicles"
"Plumeveil","Creature - Elemental","UW","{W/U}{W/U}{W/U}","false","U - Flash 1"
"Reflector Mage","Creature - Human Wizard","UW","{1}{W}{U}","false","WU - Blink"
"Soulherder","Creature - Spirit","UW","{1}{W}{U}","false","WU - Blink"
"Steel of the Godhead","Enchantment - Aura","UW","{2}{W/U}","false","WU - Auras"
"Ephara, God of the Polis","Legendary Enchantment Creature - God","UW","{2}{W}{U}","false","WU - Blink"
"Mirrorweave","Instant","UW","{2}{W/U}{W/U}","false","U - Copies"
"Shorikai, Genesis Engine","Legendary Artifact - Vehicle","UW","{2}{W}{U}","false","WU - Vehicles"
"Threadbind Clique","Creature - Faerie","U","{3}{U}","false","GWU - Adventures"
"Twining Twins","Creature - Faerie Wizard","U","{2}{U}{U}","false","WU - Blink"
"Inniaz, the Gale Force","Legendary Creature - Djinn","UW","{3}{U}{U}","false","U - Flyers 1"
"Venser, the Sojourner","Legendary Planeswalker - Venser","UW","{3}{W}{U}","false","WU - Blink"
"Sovereigns of Lost Alara","Creature - Spirit","UW","{4}{W}{U}","false","WU - Auras"
"Aetherblade Agent","Creature - Human Rogue","B","{1}{B}","false","B - Deathtouch"
"Baleful Strix","Artifact Creature - Bird","BU","{U}{B}","false","UB - Ninjas"
"Baleful Strix","Artifact Creature - Bird","BU","{U}{B}","false","UB - Artifacts"
"Cruel Somnophage","Creature - Nightmare","B","{1}{B}","false","B - Nightmares"
"Cunning Nightbonder","Creature - Human Rogue","BU","{U/B}{U/B}","false","U - Flash 2"
"Fathom Feeder","Creature - Eldrazi Drone","BU","{U}{B}","false","UB - Exile"
"Sygg, River Cutthroat","Legendary Creature - Merfolk Rogue","BU","{U/B}{U/B}","false","B - Rogues"
"Talisman of Dominance","Artifact","BU","{2}","false","UB - Steal & Sacrifice"
"Kaito Shizuki","Legendary Planeswalker - Kaito","BU","{1}{U}{B}","false","UB - Ninjas"
"Nightveil Specter","Creature - Specter","BU","{U/B}{U/B}{U/B}","false","B - Devotion"
"Nightveil Specter","Creature - Specter","BU","{U/B}{U/B}{U/B}","false","U - That's Mine"
"Satoru Umezawa","Legendary Creature - Human Ninja","BU","{1}{U}{B}","false","UB - Ninjas"
"Thief of Sanity","Creature - Specter","BU","{1}{U}{B}","false","UB - Steal & Sacrifice"
"Yuriko, the Tiger's Shadow","Legendary Creature - Human Ninja","BU","{1}{U}{B}","false","UB - Ninjas"
"Covetous Urge","Sorcery","BU","{U/B}{U/B}{U/B}{U/B}","false","U - That's Mine"
"Tezzeret the Schemer","Legendary Planeswalker - Tezzeret","BU","{2}{U}{B}","false","UB - Artifacts"
"Tezzeret, Agent of Bolas","Legendary Planeswalker - Tezzeret","BU","{2}{U}{B}","false","UB - Artifacts"
"Far // Away","Instant","BU","{1}{U} // {2}{B}","false","UB - Ninjas"
"Grimgrin, Corpse-Born","Legendary Creature - Zombie Warrior","BU","{3}{U}{B}","false","UB - Steal & Sacrifice"
"Sire of Stagnation","Creature - Eldrazi","BU","{4}{U}{B}","false","UB - Exile"
"Xanathar, Guild Kingpin","Legendary Creature - Beholder","BU","{4}{U}{B}","false","UB - Steal & Sacrifice"
"Asmoranomardicadaistinaculdacar","Legendary Creature - Human Wizard","BR","","false","R - Hellbent"
"Mayhem Devil","Creature - Devil","BR","{1}{B}{R}","false","BR - Devils"
"Olivia, Mobilized for War","Legendary Creature - Vampire Knight","BR","{1}{B}{R}","false","BR - Vampires"
"Xantcha, Sleeper Agent","Legendary Creature - Minion","BR","{1}{B}{R}","false","BR - Gift Exchange"
"Blim, Comedic Genius","Legendary Creature - Imp","BR","{2}{B}{R}","false","BR - Gift Exchange"
"Immersturm Predator","Creature - Vampire Dragon","BR","{2}{B}{R}","false","BR - Vampires"
"Murderous Redcap","Creature - Goblin Assassin","BR","{2}{B/R}{B/R}","false","B - Crime"
"Murderous Redcap","Creature - Goblin Assassin","BR","{2}{B/R}{B/R}","false","RW - Reanimate"
"Terminal Agony","Sorcery","BR","{2}{B}{R}","false","BR - Vampires"
"Demigod of Revenge","Creature - Spirit Avatar","BR","{B/R}{B/R}{B/R}{B/R}{B/R}","false","B - Revenge!"
"Demigod of Revenge","Creature - Spirit Avatar","BR","{B/R}{B/R}{B/R}{B/R}{B/R}","false","B - Revenge!"
"Demigod of Revenge","Creature - Spirit Avatar","BR","{B/R}{B/R}{B/R}{B/R}{B/R}","false","B - Revenge!"
"Kulrath Knight","Creature - Elemental Knight","BR","{3}{B/R}{B/R}","false","B - -1 Counters"
"Captive Audience","Enchantment","BR","{5}{B}{R}","false","BR - Gift Exchange"
"Gruul Spellbreaker","Creature - Ogre Warrior","GR","{1}{R}{G}","false","RG - Trample"
"Ghor-Clan Rampager","Creature - Beast","GR","{2}{R}{G}","false","RG - Trample"
"Neyith of the Dire Hunt","Legendary Creature - Human Warrior","RG","{2}{G}{G}","false","G - Fight Club 1"
"Proud Wildbonder","Creature - Human Warrior","GR","{2}{R/G}{R/G}","false","RG - Trample"
"Samut, Tyrant Smasher","Legendary Planeswalker - Samut","GR","{2}{R/G}{R/G}","false","R - Too Fast 3"
"Quartzwood Crasher","Creature - Dinosaur Beast","GR","{2}{R}{R}{G}","false","RG - Trample"
"Regisaur Alpha","Creature - Dinosaur","GR","{3}{R}{G}","false","RG - Dinosaurs"
"Rhys the Redeemed","Legendary Creature - Elf Warrior","GW","{G/W}","false","GW - Populate"
"Rhys the Redeemed","Legendary Creature - Elf Warrior","GW","{G/W}","false","W - Hero"
"Qasali Pridemage","Creature - Cat Wizard","GW","{G}{W}","false","GW - Party Time"
"Selesnya Charm","Instant","GW","{G}{W}","false","GW - Populate"
"Sundering Growth","Instant","GW","{G/W}{G/W}","false","GW - Populate"
"Vitu-Ghazi Guildmage","Creature - Dryad Shaman","GW","{G}{W}","false","GW - Populate"
"Voice of Resurgence","Creature - Elemental","GW","{G}{W}","false","GW - Populate"
"Battle for Bretagard","Enchantment - Saga","GW","{1}{G}{W}","false","GW - Populate"
"Huatli, the Sun's Heart","Legendary Planeswalker - Huatli","GW","{2}{G/W}","false","G - Defenders"
"King Darien XLVIII","Legendary Creature - Human Soldier","GW","{1}{G}{W}","false","GW - Dungeons & Legends"
"Kitchen Finks","Creature - Ouphe","GW","{1}{G/W}{G/W}","false","W - Hero"
"Mercy Killing","Instant","GW","{2}{G/W}","false","G - Elves 1"
"Mercy Killing","Instant","GW","{2}{G/W}","false","G - Elves 2"
"Mercy Killing","Instant","GW","{2}{G/W}","false","G - Elves 3"
"Mirri, Weatherlight Duelist","Legendary Creature - Cat Warrior","GW","{1}{G}{W}","false","GW - Dungeons & Legends"
"Shield of the Oversoul","Enchantment - Aura","GW","{2}{G/W}","false","W - Hero"
"Wandermare","Creature - Horse","GW","{1}{G}{W}","false","GWU - Adventures"
"Wilt-Leaf Cavaliers","Creature - Elf Knight","GW","{G/W}{G/W}{G/W}","false","W - Hero"
"Woodland Acolyte","Creature - Human Cleric","W","{2}{W}","false","GWU - Adventures"
"Advent of the Wurm","Instant","GW","{1}{G}{G}{W}","false","GW - Populate"
"Growing Ranks","Enchantment","GW","{2}{G/W}{G/W}","false","W - Populate"
"Trostani, Selesnya's Voice","Legendary Creature - Dryad","GW","{G}{G}{W}{W}","false","GW - Populate"
"Wilt-Leaf Liege","Creature - Elf Knight","GW","{1}{G/W}{G/W}{G/W}","false","W - Hero"
"Trostani's Summoner","Creature - Elf Shaman","GW","{5}{G}{W}","false","GW - Populate"
"Ayli, Eternal Pilgrim","Legendary Creature - Kor Cleric","BW","{W}{B}","false","WB - Clerics"
"Talisman of Hierarchy","Artifact","BW","{2}","false","WB - Monarch"
"Inkling Summoning","Sorcery - Lesson","BW","{1}{W/B}{W/B}","false","GW - Learn"
"Mortify","Instant","BW","{1}{W}{B}","false","WB - Demonic Pact"
"Stillmoon Cavalier","Creature - Zombie Knight","BW","{1}{W/B}{W/B}","false","WB - Knights"
"Unmake","Instant","BW","{W/B}{W/B}{W/B}","false","W - Hero"
"Aryel, Knight of Windgrace","Legendary Creature - Human Knight","BW","{2}{W}{B}","false","WB - Knights"
"Doom Foretold","Enchantment","BW","{2}{W}{B}","false","WB - Demonic Pact"
"Dramatic Finale","Enchantment","BW","{W/B}{W/B}{W/B}{W/B}","false","W - Hero"
"Orah, Skyclave Hierophant","Legendary Creature - Kor Cleric","BW","{2}{W}{B}","false","WB - Clerics"
"Evershrike","Creature - Elemental Spirit","BW","{3}{W/B}{W/B}","false","W - Auras"
"Knights of the Black Rose","Creature - Human Knight","BW","{3}{W}{B}","false","WB - Monarch"
"Ravos, Soultender","Legendary Creature - Human Cleric","BW","{3}{W}{B}","false","WB - Clerics"
"Rise of Extus","Sorcery","BW","{4}{W/B}{W/B}","false","GW - Learn"
"Improbable Alliance","Enchantment","RU","{U}{R}","false","UR - Draw Two"
"Khenra Spellspear","Creature - Jackal Warrior","R","{1}{R}","false","R - Flashback"
"Prismari Command","Instant","UR","{1}{U}{R}","false","UR - Draw Two"
"The Royal Scions","Legendary Planeswalker - Will Rowan","RU","{1}{U}{R}","false","UR - Draw Two"
"Whirler Virtuoso","Creature - Vedalken Artificer","RU","{1}{U}{R}","false","UR - Energy"
"Fire // Ice","Instant","RU","{1}{R} // {1}{U}","false","UR - Draw Two"
