"name","Type","Color","manacost","maybeboard","tags"
"Mountain","Basic Land - Mountain","","","false","WUR - Convokers"
"Mountain","Basic Land - Mountain","","","false","WUR - Convokers"
"Island","Basic Land - Island","","","false","WUR - Convokers"
"Island","Basic Land - Island","","","false","WUR - Convokers"
"Akroma, Vision of Ixidor","Commander","W","{5}{W}{W}","false","zz_Commander;WR - Keyword Soup"
"Rograkh, Son of Rohgahh","Commander","R","{0}","false","WR - Keyword Soup"
"Odric, Blood-Cursed","Legendary Creature - Vampire Soldier","RW","{1}{R}{W}","false","WR - Keyword Soup"
"Concerted Effort","Enchantment","W","{2}{W}{W}","false","WR - Keyword Soup"
"Akroma, Angel of Wrath","Legendary Creature - Angel","W","{5}{W}{W}{W}","false","WR - Keyword Soup"
"Aurelia, Exemplar of Justice","Legendary Creature - Angel","RW","{2}{R}{W}","false","WR - Keyword Soup"
"Swiftblade Vindicator","Creature - Human Soldier","RW","{R}{W}","false","WR - Keyword Soup"
"Odric, Lunarch Marshal","Legendary Creature - Human Soldier","W","{3}{W}","false","WR - Keyword Soup"
"Plains","Basic Land - Plains","","","false","WR - Keyword Soup"
"Plains","Basic Land - Plains","","","false","WR - Keyword Soup"
"Plains","Basic Land - Plains","","","false","WR - Keyword Soup"
"Plains","Basic Land - Plains","","","false","WR - Keyword Soup"
"Mountain","Basic Land - Mountain","","","false","WR - Keyword Soup"
"Mountain","Basic Land - Mountain","","","false","WR - Keyword Soup"
"Mountain","Basic Land - Mountain","","","false","WR - Keyword Soup"
"Mountain","Basic Land - Mountain","","","false","WR - Keyword Soup"
"Savra, Queen of the Golgari","Commander","B","{2}{B}{G}","false","zz_Commander;BG - Pest Control"
"Beledros Witherbloom","Legendary Creature - Elder Dragon","BG","{5}{B}{G}","false","BG - Pest Control"
"Pest Infestation","Sorcery","G","{X}{X}{G}","false","BG - Pest Control"
"Valentin, Dean of the Vein","Legendary Creature - Vampire Warlock","B","{B}","false","BG - Pest Control"
"Creakwood Liege","Creature - Horror","BG","{1}{B/G}{B/G}{B/G}","false","BG - Pest Control"
"Blex, Vexing Pest","Legendary Creature - Pest","G","{2}{G}","false","BG - Pest Control"
"Fiend Artisan","Creature - Nightmare","BG","{B/G}{B/G}","false","BG - Pest Control"
"Swamp","Basic Land - Swamp","","","false","BG - Pest Control"
"Swamp","Basic Land - Swamp","","","false","BG - Pest Control"
"Swamp","Basic Land - Swamp","","","false","BG - Pest Control"
"Swamp","Basic Land - Swamp","","","false","BG - Pest Control"
"Forest","Basic Land - Forest","","","false","BG - Pest Control"
"Forest","Basic Land - Forest","","","false","BG - Pest Control"
"Forest","Basic Land - Forest","","","false","BG - Pest Control"
"Forest","Basic Land - Forest","","","false","BG - Pest Control"
"Questing Beast","Legendary Creature - Beast","G","{2}{G}{G}","false","G - Deathly Fog"
"Ohran Frostfang","Snow Creature - Snake","G","{3}{G}{G}","false","G - Deathly Fog"
"Saryth, the Viper's Fang","Legendary Creature - Human Warlock","G","{2}{G}{G}","false","G - Deathly Fog"
"You Look Upon the Tarrasque","Instant","G","{4}{G}","false","G - Deathly Fog"
"Thornweald Archer","Creature - Elf Archer","G","{1}{G}","false","G - Deathly Fog"
"Serpent-Blade Assailant","Creature - Elf Warrior","G","{2}{G}","false","G - Deathly Fog"
"Spore Frog","Creature - Frog","G","{G}","false","G - Deathly Fog"
"Fynn, the Fangbearer","Commander","G","{1}{G}","false","G - Deathly Fog;zz_Commander"
"Fog","Instant","G","{G}","false","G - Deathly Fog"
"Forest","Basic Land - Forest","","","false","G - Deathly Fog"
"Forest","Basic Land - Forest","","","false","G - Deathly Fog"
"Forest","Basic Land - Forest","","","false","G - Deathly Fog"
"Forest","Basic Land - Forest","","","false","G - Deathly Fog"
"Forest","Basic Land - Forest","","","false","G - Deathly Fog"
"Forest","Basic Land - Forest","","","false","G - Deathly Fog"
"Forest","Basic Land - Forest","","","false","G - Deathly Fog"
"Forest","Basic Land - Forest","","","false","G - Deathly Fog"
"Claim the Precious","Sorcery","B","{1}{B}{B}","false","UBR - Lord of the Rings"
"Teysa, Orzhov Scion","Legendary Creature - Human Advisor","BW","{1}{W}{B}","false","WB - Afterlife"
"Divine Visitation","Enchantment","W","{3}{W}{W}","false","WG - Token King"
"Stonehewer Giant","Creature - Giant Warrior","W","{3}{W}{W}","false","W - Kaldra Kitties"
"Hammer of Nazahn","Legendary Artifact - Equipment","","{4}","false","W - Kaldra Kitties"
"Lyra Dawnbringer","Commander","W","{3}{W}{W}","false","zz_Commander;W - Angelic Power"
"Serra Ascendant","Creature - Human Monk","W","{W}","false","WU - High Life"
"Righteous Valkyrie","Creature - Angel Cleric","W","{2}{W}","false","W - Angelic Power"
"The Book of Exalted Deeds","Legendary Artifact","W","{W}{W}{W}","false","W - Angelic Power"
"Azure Mage","Creature - Human Wizard","U","{1}{U}","false","U - Mind Over Matter"
"Fiendslayer Paladin","Creature - Human Knight","W","{1}{W}{W}","false","W - Power of the Sun"
"Bastion Protector","Creature - Human Soldier","W","{2}{W}","false","WB - Astra Militarum"
"Bastion of Remembrance","Enchantment","B","{2}{B}","false","WB - Astra Militarum"
"Thrill-Kill Assassin","Creature - Human Assassin","B","{1}{B}","false","B - Cant Deathtouch This"
"Wild Cantor","Creature - Human Druid","GR","{R/G}","false","RG - Primal Storm"
"Guardian Project","Enchantment","G","{3}{G}","false","UG - Bouncing Frogs"
"Legion Warboss","Creature - Goblin Soldier","R","{2}{R}","false","R - Goblin Supremacy"
"Dusk Legion Duelist","Creature - Vampire Soldier","W","{1}{W}","false","W - Count with Me"
"Karn's Bastion","Land","","","false","UG - Trick or Treat"
"Frontier Bivouac","Land","","","false","URG - Treasure Hunters"
"Crypt Ghast","Creature - Spirit","B","{3}{B}","false","B - Pump and Dump"
"Spark Double","Creature - Illusion","U","{3}{U}","false","U - Attack of the Clones"
"Cloudstone Curio","Artifact","","{3}","false","z_Kvatch Koffers"
"Jeweled Lotus","Artifact","","{0}","false","z_Kvatch Koffers"
"Heirloom Blade","Artifact - Equipment","","{3}","false","z_Kvatch Koffers"
"Sorin, Imperious Bloodlord","Legendary Planeswalker - Sorin","B","{2}{B}","false","B - Sorin Nighthawks"
"Akrasan Squire","Creature - Human Soldier","W","{W}","false","WUG - Exalted Duelists"
"Stoic Angel","Creature - Angel","GUW","{1}{G}{W}{U}","false","WUG - Exalted Duelists"
"Aven Squire","Creature - Bird Soldier","W","{1}{W}","false","WUG - Exalted Duelists"
"Dawnray Archer","Creature - Human Archer","U","{2}{U}","false","WUG - Exalted Duelists"
"Sublime Archangel","Creature - Angel","W","{2}{W}{W}","false","WUG - Exalted Duelists"
"Cleric Class","Enchantment - Class","W","{W}","false","W - I Need a Medic!"
"Shanna, Sisay's Legacy","Legendary Creature - Human Warrior","GW","{G}{W}","false","WUBRG - Sisay's Legend"
"Underground Mortuary","Land - Swamp Forest","BG","","false","z_Fixing Roster_z"
"Shadowy Backstreet","Land - Plains Swamp","BW","","false","z_Fixing Roster_z"
"Commercial District","Land - Mountain Forest","GR","","false","z_Fixing Roster_z"
"Hedge Maze","Land - Forest Island","GU","","false","z_Fixing Roster_z"
"Lush Portico","Land - Forest Plains","GW","","false","z_Fixing Roster_z"
"Raucous Theater","Land - Swamp Mountain","BR","","false","z_Fixing Roster_z"
"Thundering Falls","Land - Island Mountain","RU","","false","z_Fixing Roster_z"
"Meticulous Archive","Land - Plains Island","UW","","false","z_Fixing Roster_z"
"Undercity Sewers","Land - Island Swamp","BU","","false","z_Fixing Roster_z"
"Elegant Parlor","Land - Mountain Plains","RW","","false","z_Fixing Roster_z"
"Judith, Carnage Connoisseur","Commander","R","{3}{B}{R}","false","BR - Devil's Play;zz_Commander"
"Electrickery","Instant","R","{R}","false","BR - Devil's Play"
"Fire Covenant","Instant","BR","{1}{B}{R}","false","BR - Devil's Play"
"Village Rites","Instant","B","{B}","false","BR - Devil's Play"
"Nasty End","Instant","B","{1}{B}","false","BR - Devil's Play"
"Torch Fiend","Creature - Devil","R","{1}{R}","false","BR - Devil's Play"
"Predator Dragon","Creature - Dragon","R","{3}{R}{R}{R}","false","R - Self-Destruct"
"Burn Down the House","Sorcery","R","{3}{R}{R}","false","BR - Devil's Play"
"Zariel, Archduke of Avernus","Legendary Planeswalker - Zariel","R","{2}{R}{R}","false","BR - Devil's Play"
"Juri, Master of the Revue","Legendary Creature - Human Shaman","BR","{B}{R}","false","BR - Devil's Play"
"Ob Nixilis, the Adversary","Legendary Planeswalker - Nixilis","BR","{1}{B}{R}","false","BR - Devil's Play"
"Raphael, Fiendish Savior","Legendary Creature - Devil Noble","BR","{3}{B}{R}","false","BR - Devil's Play"
"Rin and Seri, Inseparable","Commander","W","{1}{R}{G}{W}","false","WRG - Rain Cats & Dogs;zz_Commander"
"Jinnie Fay, Jetmir's Second","Legendary Creature - Elf Druid","GRW","{R/G}{G}{G/W}","false","WRG - Rain Cats & Dogs"
"Tesak, Judith's Hellhound","Legendary Creature - Elemental Dog","R","{3}{R}","false","WRG - Rain Cats & Dogs"
"Feline Sovereign","Creature - Cat","G","{2}{G}","false","WRG - Rain Cats & Dogs"
"Maskwood Nexus","Artifact","","{4}","false","WRG - Rain Cats & Dogs"
"Pack Leader","Creature - Dog","W","{1}{W}","false","WRG - Rain Cats & Dogs"
"Anointed Procession","Enchantment","W","{3}{W}","false","WRG - Rain Cats & Dogs"
"Selfless Savior","Creature - Dog","W","{W}","false","WRG - Rain Cats & Dogs"
"Yoshimaru, Ever Faithful","Legendary Creature - Dog","W","{W}","false","WRG - Rain Cats & Dogs"
"Animal Sanctuary","Land","","","false","WRG - Rain Cats & Dogs"
"Jetmir's Garden","Land - Mountain Forest Plains","","","false","WRG - Rain Cats & Dogs"
"Mountain","Basic Land - Mountain","","","false","WRG - Rain Cats & Dogs"
"Mountain","Basic Land - Mountain","","","false","BR - Devil's Play"
"Mountain","Basic Land - Mountain","","","false","BR - Devil's Play"
"Mountain","Basic Land - Mountain","","","false","BR - Devil's Play"
"Swamp","Basic Land - Swamp","","","false","BR - Devil's Play"
"Swamp","Basic Land - Swamp","","","false","BR - Devil's Play"
"Swamp","Basic Land - Swamp","","","false","BR - Devil's Play"
"Swamp","Basic Land - Swamp","","","false","BR - Devil's Play"
"Mountain","Basic Land - Mountain","","","false","BR - Devil's Play"
"Forest","Basic Land - Forest","","","false","WRG - Rain Cats & Dogs"
"Forest","Basic Land - Forest","","","false","WRG - Rain Cats & Dogs"
"Plains","Basic Land - Plains","","","false","WRG - Rain Cats & Dogs"
"Plains","Basic Land - Plains","","","false","WRG - Rain Cats & Dogs"
"Plains","Basic Land - Plains","","","false","WRG - Rain Cats & Dogs"
"Masako the Humorless","Legendary Creature - Human Advisor","W","{2}{W}","false","WRG - Art of War"
"Voracious Hydra","Creature - Hydra","G","{X}{G}{G}","false","UG - Trick or Treat"
"Felidar Guardian","Creature - Cat Beast","W","{3}{W}","false","WU - Blink..."
"Black Market","Enchantment","B","{3}{B}{B}","false","B - Blood Money"
"Silver Seraph","Creature - Angel","W","{5}{W}{W}{W}","false","WG - Solitary Oath"
"Olivia, Crimson Bride","Legendary Creature - Vampire Noble","BR","{4}{B}{R}","false","BR - Madness"
"Plargg, Dean of Chaos","Legendary Creature - Orc Shaman","R","{1}{R}","false","WRG - Art of War"
"Illusionist's Bracers","Artifact - Equipment","","{2}","false","WUR - Invokers"
"Fires of Invention","Enchantment","R","{3}{R}","false","WUR - Invokers"
"Foray of Orcs","Sorcery","R","{3}{R}","false","UBR - Lord of the Rings"
"Halana and Alena, Partners","Legendary Creature - Human Ranger","GR","{2}{R}{G}","false","RG - Speedy Creepies"
"Shadow in the Warp","Enchantment","GR","{1}{R}{G}","false","RG - Primal Storm"
"Massacre Girl, Known Killer","Legendary Creature - Human Assassin","B","{2}{B}{B}","false","B - Blood Money"
"Footlight Fiend","Creature - Devil","BR","{B/R}","false","BR - Devil's Play"
"Tidespout Tyrant","Creature - Djinn","U","{5}{U}{U}{U}","false","U - Cheat & Steal"
"Tropical Island","Land - Forest Island","GU","","false","z_Fixing Roster_z"
"Volcanic Island","Land - Island Mountain","RU","","false","z_Fixing Roster_z"
"Underground Sea","Land - Island Swamp","BU","","false","z_Fixing Roster_z"
"Badlands","Land - Swamp Mountain","BR","","false","z_Fixing Roster_z"
"Savannah","Land - Forest Plains","GW","","false","z_Fixing Roster_z"
"Taiga","Land - Mountain Forest","GR","","false","z_Fixing Roster_z"
"Tundra","Land - Plains Island","UW","","false","z_Fixing Roster_z"
"Bayou","Land - Swamp Forest","BG","","false","z_Fixing Roster_z"
"Plateau","Land - Mountain Plains","RW","","false","z_Fixing Roster_z"
"Scrubland","Land - Plains Swamp","BW","","false","z_Fixing Roster_z"
"Spire Garden","Land","GR","","false","z_Fixing Roster_z"
"Morphic Pool","Land","BU","","false","z_Fixing Roster_z"
"Sea of Clouds","Land","UW","","false","z_Fixing Roster_z"
"Bountiful Promenade","Land","GW","","false","z_Fixing Roster_z"
"Luxury Suite","Land","BR","","false","z_Fixing Roster_z"
"Spectator Seating","Land","RW","","false","z_Fixing Roster_z"
"Training Center","Land","RU","","false","z_Fixing Roster_z"
"Rejuvenating Springs","Land","GU","","false","z_Fixing Roster_z"
"Vault of Champions","Land","BW","","false","z_Fixing Roster_z"
"Undergrowth Stadium","Land","BG","","false","z_Fixing Roster_z"
"Mox Amber","Legendary Artifact","","{0}","false","z_Kvatch Koffers"
"Mox Opal","Legendary Artifact","","{0}","false","z_Kvatch Koffers"
"Commander's Sphere","Artifact","","{3}","false","z_Kvatch Koffers"
"Intuition","Instant","U","{2}{U}","false","U - Flashbacks"
"High Tide","Instant","U","{U}","false","U - Flashbacks"
"Sakashima the Impostor","Legendary Creature - Human Rogue","U","{2}{U}{U}","false","U - Attack of the Clones"
"Voracious Dragon","Creature - Dragon","R","{3}{R}{R}","false","R - Self-Destruct"
"Dragonlord Silumgar","Legendary Creature - Elder Dragon","BU","{4}{U}{B}","false","UB - Dragon Scholars"
"Demand Answers","Instant","R","{1}{R}","false","URG - Treasure Hunters"
"Quirion Ranger","Creature - Elf Ranger","G","{G}","false","G - Power Rangers"
"Scryb Ranger","Creature - Faerie Ranger","G","{1}{G}","false","G - Power Rangers"
"Finale of Devastation","Sorcery","G","{X}{G}{G}","false","G - Power Rangers"
"Song of the Dryads","Enchantment - Aura","G","{2}{G}","false","G - Forever Forests"
"Minds Aglow","Sorcery","U","{U}","false","U - Draw Together"
"Obscuring Haze","Instant","G","{2}{G}","false","G - Deathly Fog"
"Narci, Fable Singer","Legendary Creature - Human Bard","BGW","{1}{W}{B}{G}","false","WUBRG - Deepest Lore"
"Darksteel Mutation","Enchantment - Aura","W","{1}{W}","false","W - Arts and Crafts"
"Basilisk Collar","Artifact - Equipment","","{1}","false","z_Kvatch Koffers"
"Onakke Oathkeeper","Creature - Ogre Spirit","W","{1}{W}","false","W - Elspeth's Story"
"Vannifar, Evolved Enigma","Commander","G","{2}{G}{U}","false","UG - Morphin' Time;zz_Commander"
"Deathmist Raptor","Creature - Dinosaur Beast","G","{1}{G}{G}","false","UG - Morphin' Time"
"Reality Shift","Instant","U","{1}{U}","false","UG - Morphin' Time"
"Hooded Hydra","Creature - Snake Hydra","G","{X}{G}{G}","false","UG - Morphin' Time"
"Trail of Mystery","Enchantment","G","{1}{G}","false","UG - Morphin' Time"
"Primordial Mist","Enchantment","U","{4}{U}","false","UG - Morphin' Time"
"Hide in Plain Sight","Sorcery","G","{3}{G}","false","UG - Morphin' Time"
"Secret Plans","Enchantment","GU","{G}{U}","false","UG - Morphin' Time"
"Ainok Survivalist","Creature - Dog Shaman","G","{1}{G}","false","UG - Morphin' Time"
"Willbender","Creature - Human Wizard","U","{1}{U}","false","UG - Morphin' Time"
"Scroll of Fate","Artifact","","{3}","false","UG - Morphin' Time"
"Island","Basic Land - Island","","","false","UG - Morphin' Time"
"Island","Basic Land - Island","","","false","UG - Morphin' Time"
"Island","Basic Land - Island","","","false","UG - Morphin' Time"
"Island","Basic Land - Island","","","false","UG - Morphin' Time"
"Forest","Basic Land - Forest","","","false","UG - Morphin' Time"
"Forest","Basic Land - Forest","","","false","UG - Morphin' Time"
"Forest","Basic Land - Forest","","","false","UG - Morphin' Time"
"Forest","Basic Land - Forest","","","false","UG - Morphin' Time"
"Rivaz of the Claw","Commander","R","{1}{B}{R}","false","BR - Dragon Boneyard;zz_Commander"
"Seize the Spoils","Sorcery","R","{2}{R}","false","BR - Dragon Boneyard"
"Ancient Brass Dragon","Creature - Elder Dragon","B","{5}{B}{B}","false","BR - Dragon Boneyard"
"Faithless Looting","Sorcery","R","{R}","false","BR - Dragon Boneyard"
"Dragonspeaker Shaman","Creature - Human Barbarian Shaman","R","{1}{R}{R}","false","BR - Dragon Boneyard"
"Dragonlord's Servant","Creature - Goblin Shaman","R","{1}{R}","false","BR - Dragon Boneyard"
"Bladewing the Risen","Legendary Creature - Zombie Dragon","BR","{3}{B}{B}{R}{R}","false","BR - Dragon Boneyard"
"Mountain","Basic Land - Mountain","","","false","BR - Dragon Boneyard"
"Mountain","Basic Land - Mountain","","","false","BR - Dragon Boneyard"
"Mountain","Basic Land - Mountain","","","false","BR - Dragon Boneyard"
"Mountain","Basic Land - Mountain","","","false","BR - Dragon Boneyard"
"Swamp","Basic Land - Swamp","","","false","BR - Dragon Boneyard"
"Swamp","Basic Land - Swamp","","","false","BR - Dragon Boneyard"
"Swamp","Basic Land - Swamp","","","false","BR - Dragon Boneyard"
"Swamp","Basic Land - Swamp","","","false","BR - Dragon Boneyard"
"Insidious Roots","Enchantment","BG","{B}{G}","false","BG - Living Death"
"Life from the Loam","Sorcery","G","{1}{G}","false","WBG - Landfill"
"Golgari Thug","Creature - Human Warrior","B","{1}{B}","false","BG - Living Death"
"Forest","Basic Land - Forest","","","false","BG - Living Death"
"Forest","Basic Land - Forest","","","false","BG - Living Death"
"Forest","Basic Land - Forest","","","false","BG - Living Death"
"Swamp","Basic Land - Swamp","","","false","BG - Living Death"
"Swamp","Basic Land - Swamp","","","false","BG - Living Death"
"Swamp","Basic Land - Swamp","","","false","BG - Living Death"
"Baral, Chief of Compliance","Commander","U","{1}{U}","false","U - No Fun Allowed;zz_Commander"
"Sister of Silence","Creature - Human Knight","U","{4}{U}","false","U - No Fun Allowed"
"Lullmage Mentor","Creature - Merfolk Wizard","U","{1}{U}{U}","false","U - No Fun Allowed"
"Glen Elendra Archmage","Creature - Faerie Wizard","U","{3}{U}","false","U - No Fun Allowed"
"Disciple of the Ring","Creature - Human Wizard","U","{3}{U}{U}","false","U - No Fun Allowed"
"Force of Negation","Instant","U","{1}{U}{U}","false","U - No Fun Allowed"
"Fierce Guardianship","Instant","U","{2}{U}","false","U - No Fun Allowed"
"Force of Will","Instant","U","{3}{U}{U}","false","U - No Fun Allowed"
"Kira, Great Glass-Spinner","Legendary Creature - Spirit","U","{1}{U}{U}","false","U - No Fun Allowed"
"Disallow","Instant","U","{1}{U}{U}","false","U - No Fun Allowed"
"Island","Basic Land - Island","","","false","U - No Fun Allowed"
"Island","Basic Land - Island","","","false","U - No Fun Allowed"
"Island","Basic Land - Island","","","false","U - No Fun Allowed"
"Island","Basic Land - Island","","","false","U - No Fun Allowed"
"Island","Basic Land - Island","","","false","U - No Fun Allowed"
"Island","Basic Land - Island","","","false","U - No Fun Allowed"
"Island","Basic Land - Island","","","false","U - No Fun Allowed"
"Island","Basic Land - Island","","","false","U - No Fun Allowed"
"Jolene, Plundering Pugilist","Legendary Creature - Human Mercenary","GR","{1}{R}{G}","false","URG - Treasure Hunters"
"Magda, the Hoardmaster","Legendary Creature - Dwarf Berserker","R","{1}{R}","false","R - Dragon's Hoard"
"Omarthis, Ghostfire Initiate","Legendary Creature - Spirit Snake","","{X}{X}","false","UG - Morphin' Time"
"Bristlebud Farmer","Creature - Plant Druid","G","{2}{G}{G}","false","G - Second Breakfast"
"Huatli, Poet of Unity","Legendary Creature - Human Warrior Bard","G","{2}{G}","false","WRG - Hatchery"
"Vaultborn Tyrant","Creature - Dinosaur","G","{5}{G}{G}","false","WRG - Hatchery"
"Simulacrum Synthesizer","Artifact","U","{2}{U}","false","U - Chrome"
"Smirking Spelljacker","Creature - Djinn Wizard Rogue","U","{4}{U}","false","UBR - Thought Thieves"
"Three Steps Ahead","Instant","U","{U}","false","U - Attack of the Clones"
"Reanimate","Sorcery","B","{B}","false","WB - The Fallen"
"Terror of the Peaks","Creature - Dragon","R","{3}{R}{R}","false","BR - Dragon Boneyard"
"Crackling Spellslinger","Creature - Human Wizard","R","{3}{R}{R}","false","UR - Edgin's Extra Turns"
"Lost Jitte","Legendary Artifact - Equipment","","{1}","false","z_Kvatch Koffers"
"Sword of Wealth and Power","Artifact - Equipment","","{3}","false","z_Kvatch Koffers"
"Hell to Pay","Sorcery","R","{X}{R}","false","BR - Devil's Play"
"Claim Jumper","Creature - Rabbit Mercenary","W","{2}{W}","false","W - Farmers"
"Sandstorm Salvager","Creature - Human Artificer","G","{2}{G}","false","WG - Token King"
"Fomori Vault","Land","","","false","U - Chrome"
"Wrathful Red Dragon","Creature - Dragon","R","{3}{R}{R}","false","BR - Dragon Boneyard"
"Invasion of Tarkir","Battle - Siege","R","{1}{R}","false","BR - Dragon Boneyard"
"Cowardice","Enchantment","U","{3}{U}{U}","false","U - Mind Over Matter"
"Taii Wakeen, Perfect Shot","Commander","R","{R}{W}","false","WR - D'Avenant Snipers;zz_Commander"
"Reconnaissance","Enchantment","W","{W}","false","WR - D'Avenant Snipers"
"Crossbow Infantry","Creature - Human Soldier Archer","W","{1}{W}","false","WR - D'Avenant Snipers"
"Tori D'Avenant, Fury Rider","Legendary Creature - Human Knight","RW","{1}{R}{R}{W}","false","WR - D'Avenant Snipers"
"Stun Sniper","Creature - Human Archer","RW","{R}{W}","false","WR - D'Avenant Snipers"
"Brigid, Hero of Kinsbaile","Legendary Creature - Kithkin Archer","W","{2}{W}{W}","false","WR - D'Avenant Snipers"
"Elite Archers","Creature - Human Soldier Archer","W","{5}{W}","false","WR - D'Avenant Snipers"
"D'Avenant Archer","Creature - Human Soldier Archer","W","{2}{W}","false","WR - D'Avenant Snipers"
"D'Avenant Healer","Creature - Human Cleric Archer","W","{1}{W}{W}","false","WR - D'Avenant Snipers"
"Lightning Helix","Instant","RW","{R}{W}","false","WR - D'Avenant Snipers"
"Eiganjo, Seat of the Empire","Legendary Land","","","false","WR - D'Avenant Snipers"
"Plains","Basic Land - Plains","","","false","WRG - Art of War"
"Plains","Basic Land - Plains","","","false","WR - D'Avenant Snipers"
"Plains","Basic Land - Plains","","","false","WR - D'Avenant Snipers"
"Plains","Basic Land - Plains","","","false","WR - D'Avenant Snipers"
"Mountain","Basic Land - Mountain","","","false","WR - D'Avenant Snipers"
"Mountain","Basic Land - Mountain","","","false","WR - D'Avenant Snipers"
"Mountain","Basic Land - Mountain","","","false","WR - D'Avenant Snipers"
"Mountain","Basic Land - Mountain","","","false","WR - D'Avenant Snipers"
"Suspend","Instant","U","{U}","false","UBR - Fast Forward"
"Obeka, Splitter of Seconds","Commander","U","{1}{U}{B}{R}","false","UBR - Fast Forward;zz_Commander"
"Ancestral Vision","Sorcery","U","","false","UBR - Fast Forward"
"Star Whale","Creature - Alien Whale","U","{6}{U}{U}","false","UBR - Fast Forward"
"Time Beetle","Creature - Alien Insect","U","{1}{U}","false","UBR - Fast Forward"
"Jhoira of the Ghitu","Legendary Creature - Human Wizard","RU","{1}{U}{R}","false","UBR - Fast Forward"
"Rift Elemental","Creature - Elemental","R","{R}","false","UBR - Fast Forward"
"Mox Tantalite","Artifact","","","false","UBR - Fast Forward"
"Watcher of Hours","Creature - Sphinx","U","{5}{U}","false","UBR - Fast Forward"
"Island","Basic Land - Island","","","false","UBR - Fast Forward"
"Island","Basic Land - Island","","","false","UBR - Fast Forward"
"Island","Basic Land - Island","","","false","UBR - Fast Forward"
"Island","Basic Land - Island","","","false","UBR - Fast Forward"
"Mountain","Basic Land - Mountain","","","false","UBR - Fast Forward"
"Mountain","Basic Land - Mountain","","","false","UBR - Fast Forward"
"Swamp","Basic Land - Swamp","","","false","UBR - Fast Forward"
"Swamp","Basic Land - Swamp","","","false","UBR - Fast Forward"
"Mesa Enchantress","Creature - Human Druid","W","{1}{W}{W}","false","W - Heroic Destiny"
"Spectra Ward","Enchantment - Aura","W","{3}{W}{W}","false","W - Heroic Destiny"
"Forest","Basic Land - Forest","","","false","WUBRG - Sisay's Legend"
"Plains","Basic Land - Plains","","","false","WUBRG - Sisay's Legend"
"Mountain","Basic Land - Mountain","","","false","WUBRG - Sisay's Legend"
"Swamp","Basic Land - Swamp","","","false","WUBRG - Sisay's Legend"
"Forest","Basic Land - Forest","","","false","WUBRG - Sisay's Legend"
"Island","Basic Land - Island","","","false","WUBRG - Victory Snap"
"Island","Basic Land - Island","","","false","WUBRG - Victory Snap"
"Mountain","Basic Land - Mountain","","","false","WUBRG - Victory Snap"
"Swamp","Basic Land - Swamp","","","false","WUBRG - Victory Snap"
"Plains","Basic Land - Plains","","","false","WUBRG - Victory Snap"
"Island","Basic Land - Island","","","false","WUBRG - Deepest Lore"
"Kellan, the Kid","Commander","U","{G}{W}{U}","false","zz_Commander;WUG - For the Plot"
"Kellan Joins Up","Legendary Enchantment","GUW","{G}{W}{U}","false","WUG - For the Plot"
"Loan Shark","Creature - Shark Rogue","U","{3}{U}","false","WUG - For the Plot"
"Outcaster Trailblazer","Creature - Human Druid","G","{2}{G}","false","WUG - For the Plot"
"Aloe Alchemist","Creature - Plant Warlock","G","{1}{G}","false","WUG - For the Plot"
"Kellan, Inquisitive Prodigy","Legendary Creature - Human Faerie Detective","GU","{2}{G}{U}","false","WUG - For the Plot"
"Jace Reawakened","Legendary Planeswalker - Jace","U","{U}{U}","false","WUG - For the Plot"
"Railway Brawler","Creature - Rhino Warrior","G","{3}{G}{G}","false","WUG - For the Plot"
"Step Between Worlds","Sorcery","U","{3}{U}{U}","false","WUG - For the Plot"
"Shardless Agent","Artifact Creature - Human Rogue","GU","{1}{G}{U}","false","WUG - For the Plot"
"Lock and Load","Sorcery","U","{2}{U}","false","WUG - For the Plot"
"Doc Aurlock, Grizzled Genius","Legendary Creature - Bear Druid","GU","{G}{U}","false","WUG - For the Plot"
"Dust Animus","Creature - Spirit","W","{1}{W}","false","WUG - For the Plot"
"Forest","Basic Land - Forest","","","false","WUG - For the Plot"
"Forest","Basic Land - Forest","","","false","WUG - For the Plot"
"Forest","Basic Land - Forest","","","false","WUG - For the Plot"
"Island","Basic Land - Island","","","false","WUG - For the Plot"
"Island","Basic Land - Island","","","false","WUG - For the Plot"
"Island","Basic Land - Island","","","false","WUG - For the Plot"
"Plains","Basic Land - Plains","","","false","WUG - For the Plot"
"Plains","Basic Land - Plains","","","false","WUG - For the Plot"
"Galadriel, Gift-Giver","Legendary Creature - Elf Noble","G","{3}{G}{G}","false","G - Second Breakfast"
"Lashknife","Enchantment - Aura","W","{1}{W}","false","W - Rebel Yell"
"Myojin of Cleansing Fire","Legendary Creature - Spirit","W","{5}{W}{W}{W}","false","W - Count with Me"
"Knight Exemplar","Creature - Human Knight","W","{1}{W}{W}","false","WB - Yin and Yang"
"Nissa, Resurgent Animist","Commander","G","{2}{G}","false","zz_Commander;G - Nissa's Landfall"
"Perilous Forays","Enchantment","G","{3}{G}{G}","false","G - Nissa's Landfall"
"Stinkweed Imp","Creature - Imp","B","{2}{B}","false","BG - Living Death"
"Raiyuu, Storm's Edge","Commander","R","{2}{R}{W}","false","WR - Samurai;zz_Commander"
"Trouble in Pairs","Enchantment","W","{2}{W}{W}","false","WB - Yin and Yang"
"Karmic Guide","Creature - Angel Spirit","W","{3}{W}{W}","false","WB - The Fallen"
