"name","Type","Color","manacost","maybeboard","tags"
"Wall of Vines","Creature - Plant Wall","G","{G}","false","Walls"
"Assault Formation","Enchantment","G","{1}{G}","false","Walls"
"Overgrown Battlement","Creature - Wall","G","{1}{G}","false","Walls"
"Wall of Blossoms","Creature - Plant Wall","G","{1}{G}","false","Walls"
"Warmonger's Chariot","Artifact - Equipment","G","{2}","false","Walls"
"Carven Caryatid","Creature - Spirit","G","{1}{G}{G}","false","Walls"
"Crushing Canopy","Instant","G","{2}{G}","false","Walls"
"Gargoyle Sentinel","Artifact Creature - Gargoyle","G","{3}","false","Walls"
"Grave Bramble","Creature - Plant","G","{1}{G}{G}","false","Walls"
"Towering Titan","Creature - Giant","G","{4}{G}{G}","false","Walls"
"Roving Keep","Artifact Creature - Wall","G","{7}","false","Walls"
"Island","Basic Land - Island","U","","false","Well-Read"
"Thriving Isle","Land","U","","false","Well-Read"
"Island","Basic Land - Island","U","","false","Well-Read"
"Island","Basic Land - Island","U","","false","Well-Read"
"Island","Basic Land - Island","U","","false","Well-Read"
"Island","Basic Land - Island","U","","false","Well-Read"
"Island","Basic Land - Island","U","","false","Well-Read"
"Island","Basic Land - Island","U","","false","Well-Read"
"Curiosity","Enchantment - Aura","U","{U}","false","Well-Read"
"Opt","Instant","U","{U}","false","Well-Read"
"Read the Runes","Instant","U","{X}{U}","false","Well-Read"
"Erratic Visionary","Creature - Human Wizard","U","{1}{U}","false","Well-Read"
"Mystic Archaeologist","Creature - Human Wizard","U","{1}{U}","false","Well-Read"
"Narcolepsy","Enchantment - Aura","U","{1}{U}","false","Well-Read"
"Runed Servitor","Artifact Creature - Construct","U","{2}","false","Well-Read"
"Suspicious Bookcase","Artifact Creature - Wall","U","{2}","false","Well-Read"
"Rhystic Study","Enchantment","U","{2}{U}","false","Well-Read"
"Rousing Read","Enchantment - Aura","U","{2}{U}","false","Well-Read"
"Oneirophage","Creature - Squid Illusion","U","{3}{U}","false","Well-Read"
"Ormos, Archive Keeper","Legendary Creature - Sphinx","U","{4}{U}{U}","false","Well-Read"
"Thriving Moor","Land","B","","false","Witchcraft"
"Swamp","Basic Land - Swamp","B","","false","Witchcraft"
"Swamp","Basic Land - Swamp","B","","false","Witchcraft"
"Swamp","Basic Land - Swamp","B","","false","Witchcraft"
"Swamp","Basic Land - Swamp","B","","false","Witchcraft"
"Swamp","Basic Land - Swamp","B","","false","Witchcraft"
"Swamp","Basic Land - Swamp","B","","false","Witchcraft"
"Swamp","Basic Land - Swamp","B","","false","Witchcraft"
"Cauldron Familiar","Creature - Cat","B","{B}","false","Witchcraft"
"Festering Newt","Creature - Salamander","B","{B}","false","Witchcraft"
"Witch's Cauldron","Artifact","B","{B}","false","Witchcraft"
"Festering Newt","Creature - Salamander","B","{B}","false","Witchcraft"
"Black Cat","Creature - Zombie Cat","B","{1}{B}","false","Witchcraft"
"Bubbling Cauldron","Artifact","B","{2}","false","Witchcraft"
"Malakir Familiar","Creature - Bat","B","{2}{B}","false","Witchcraft"
"Tempting Witch","Creature - Human Warlock","B","{2}{B}","false","Witchcraft"
"Bake into a Pie","Instant","B","{2}{B}{B}","false","Witchcraft"
"Bogbrew Witch","Creature - Human Wizard","B","{3}{B}","false","Witchcraft"
"Swarm of Bloodflies","Creature - Insect","B","{4}{B}","false","Witchcraft"
"Witch of the Moors","Creature - Human Warlock","B","{3}{B}{B}","false","Witchcraft"
"Island","Basic Land - Island","U","","false","Wizards"
"Riptide Laboratory","Land","U","","false","Wizards"
"Thriving Isle","Land","U","","false","Wizards"
"Island","Basic Land - Island","U","","false","Wizards"
"Island","Basic Land - Island","U","","false","Wizards"
"Island","Basic Land - Island","U","","false","Wizards"
"Island","Basic Land - Island","U","","false","Wizards"
"Island","Basic Land - Island","U","","false","Wizards"
"Opt","Instant","U","{U}","false","Wizards"
"Sage's Row Savant","Creature - Vedalken Wizard","U","{1}{U}","false","Wizards"
"Vodalian Arcanist","Creature - Merfolk Wizard","U","{1}{U}","false","Wizards"
"Barrin, Tolarian Archmage","Legendary Creature - Human Wizard","U","{1}{U}{U}","false","Wizards"
"Exclusion Mage","Creature - Human Wizard","U","{2}{U}","false","Wizards"
"Teferi's Protege","Creature - Human Wizard","U","{2}{U}","false","Wizards"
"Wizard's Retort","Instant","U","{1}{U}{U}","false","Wizards"
"Crookclaw Transmuter","Creature - Bird Wizard","U","{3}{U}","false","Wizards"
"Rain of Revelation","Instant","U","{3}{U}","false","Wizards"
"Talrand, Sky Summoner","Legendary Creature - Merfolk Wizard","U","{2}{U}{U}","false","Wizards"
"Talrand's Invocation","Sorcery","U","{2}{U}{U}","false","Wizards"
"Shipwreck Dowser","Creature - Merfolk Wizard","U","{3}{U}{U}","false","Wizards"
